Wrestler ID,Division ID,School ID,Season,Weight,Place,Ordinal
10294,1,184,2005,197,2,2nd
10301,1,116,2003,157,2,2nd
10301,1,116,2004,157,4,4th
10301,5,116,2003,157,7,7th
10301,5,116,2004,157,1,1st
10301,5,116,2005,157,1,1st
10301,5,116,2006,157,2,2nd
10303,1,201,2004,125,5,5th
10303,1,201,2006,133,1,1st
10303,1,201,2007,133,1,1st
10303,4,201,2003,125,2,2nd
10303,4,201,2004,125,1,1st
10303,4,201,2006,133,1,1st
10303,4,201,2007,133,1,1st
10306,1,151,2004,285,6,6th
10306,1,151,2005,285,4,4th
10306,1,151,2006,285,3,3rd
10306,5,151,2003,285,6,6th
10306,5,151,2004,285,4,4th
10306,5,151,2005,285,3,3rd
10306,5,151,2006,285,2,2nd
10308,1,192,2003,141,1,1st
10308,1,192,2004,141,6,6th
10308,1,192,2005,141,1,1st
10308,1,192,2006,141,2,2nd
10308,6,192,2003,141,1,1st
10308,6,192,2004,141,3,3rd
10308,6,192,2005,141,2,2nd
10308,6,192,2006,141,2,2nd
10311,1,206,2005,184,8,8th
10311,1,206,2006,184,7,7th
10311,5,206,2003,184,7,7th
10311,5,206,2004,184,3,3rd
10311,5,206,2005,184,5,5th
10311,5,206,2006,184,3,3rd
10314,1,91,2004,174,8,8th
10315,1,134,2003,157,8,8th
10315,1,134,2006,157,5,5th
10315,4,134,2003,157,1,1st
10315,4,134,2004,157,2,2nd
10315,4,134,2005,157,2,2nd
10315,4,134,2006,157,3,3rd
10362,1,152,1932,123,3,3rd
10556,1,116,2004,125,2,2nd
10556,1,116,2005,125,2,2nd
10556,5,116,2004,125,3,3rd
10556,5,116,2005,125,2,2nd
10556,5,116,2006,125,2,2nd
10557,1,192,2004,125,3,3rd
10557,1,192,2005,125,3,3rd
10557,1,192,2006,125,3,3rd
10557,1,192,2007,125,2,2nd
10557,6,192,2004,125,1,1st
10557,6,192,2005,125,2,2nd
10557,6,192,2006,125,1,1st
10557,6,192,2007,125,1,1st
10558,1,118,2004,125,8,8th
10558,1,118,2005,125,1,1st
10558,1,118,2006,125,1,1st
10558,5,118,2004,125,4,4th
10558,5,118,2005,125,3,3rd
10558,5,118,2006,125,3,3rd
10559,1,31,2004,133,4,4th
10559,1,31,2007,133,5,5th
10561,1,155,2004,285,4,4th
10561,1,155,2005,285,2,2nd
10561,1,155,2006,285,1,1st
10561,1,155,2007,285,1,1st
10561,5,155,2004,285,3,3rd
10561,5,155,2005,285,1,1st
10561,5,155,2006,285,1,1st
10561,5,155,2007,285,1,1st
10563,1,110,2006,285,6,6th
10563,4,110,2004,285,3,3rd
10563,4,110,2005,285,5,5th
10563,4,110,2006,285,1,1st
10564,1,48,2005,285,8,8th
10572,1,200,2008,125,4,4th
10572,5,200,2008,125,8,8th
10574,1,233,2006,125,8,8th
10574,1,233,2007,125,7,7th
10574,1,233,2008,125,5,5th
10579,1,187,2006,125,7,7th
10579,5,187,2004,125,8,8th
10579,5,187,2005,125,6,6th
10579,5,187,2006,125,4,4th
10581,1,41,2007,141,1,1st
10582,1,246,2006,133,8,8th
10582,1,246,2007,133,4,4th
10582,6,167,2004,133,3,3rd
10582,6,167,2005,125,3,3rd
10590,1,208,2007,141,5,5th
10594,3,13,2007,141,1,1st
10594,5,155,2004,133,6,6th
10594,5,155,2005,149,5,5th
10600,1,134,2004,141,7,7th
10600,1,134,2005,141,3,3rd
10600,1,134,2006,141,3,3rd
10600,4,134,2003,133,1,1st
10600,4,134,2004,141,2,2nd
10600,4,134,2005,141,1,1st
10600,4,134,2006,141,1,1st
10607,1,110,2007,141,8,8th
10607,4,110,2003,133,5,5th
10607,4,110,2004,141,3,3rd
10607,4,110,2006,141,2,2nd
10607,4,110,2007,141,3,3rd
10609,1,152,2005,141,6,6th
10609,1,152,2006,141,5,5th
10609,5,152,2004,141,7,7th
10609,5,152,2005,141,2,2nd
10609,5,152,2006,141,1,1st
10609,5,152,2007,141,4,4th
10611,1,246,2005,141,5,5th
10612,1,167,2004,141,2,2nd
10612,6,167,2004,141,2,2nd
10612,6,167,2005,141,4,4th
10615,1,112,2007,157,4,4th
10618,1,202,2007,157,5,5th
10619,1,192,2005,149,7,7th
10619,1,192,2006,149,4,4th
10619,5,200,2004,149,2,2nd
10619,6,192,2005,149,2,2nd
10619,6,192,2006,149,2,2nd
10619,6,192,2007,149,1,1st
10620,1,122,2005,157,4,4th
10620,1,122,2006,157,4,4th
10620,1,122,2007,157,1,1st
10620,6,122,2004,149,3,3rd
10620,6,122,2005,157,3,3rd
10620,6,122,2006,157,1,1st
10620,6,122,2007,157,1,1st
10628,1,91,2006,165,4,4th
10628,1,91,2007,165,7,7th
10630,1,192,2004,149,6,6th
10630,6,192,2004,149,4,4th
10636,1,155,2005,165,6,6th
10636,5,155,2004,157,5,5th
10636,5,155,2005,165,3,3rd
10636,5,155,2006,165,2,2nd
10637,1,196,2006,165,5,5th
10640,1,55,2006,165,7,7th
10641,1,193,2004,157,5,5th
10641,1,193,2005,165,1,1st
10641,1,193,2006,165,1,1st
10641,1,193,2007,165,2,2nd
10641,6,193,2004,157,2,2nd
10641,6,193,2005,165,1,1st
10641,6,193,2006,165,1,1st
10641,6,193,2007,165,1,1st
10643,1,122,2004,157,6,6th
10643,1,122,2006,165,6,6th
10643,1,122,2007,165,5,5th
10643,6,122,2004,157,4,4th
10643,6,122,2005,165,4,4th
10643,6,122,2006,165,3,3rd
10643,6,122,2007,165,2,2nd
10644,1,56,2005,157,8,8th
10648,1,246,2005,165,5,5th
10649,1,70,2005,174,5,5th
10649,1,70,2006,184,6,6th
10649,4,70,2004,165,2,2nd
10649,4,70,2005,174,1,1st
10649,4,70,2006,184,2,2nd
10661,1,48,2005,174,7,7th
10664,2,230,2002,174,4,4th
10664,2,230,2003,174,2,2nd
10664,5,155,2004,174,4,4th
10669,1,158,2004,174,2,2nd
10669,1,158,2005,174,2,2nd
10669,1,158,2006,174,1,1st
10669,1,158,2007,174,1,1st
10669,6,158,2004,174,1,1st
10669,6,158,2005,174,2,2nd
10669,6,158,2006,174,1,1st
10669,6,158,2007,174,1,1st
10671,1,151,2007,197,8,8th
10671,5,151,2004,174,7,7th
10671,5,151,2005,174,6,6th
10671,5,151,2007,197,6,6th
10675,1,122,2004,184,7,7th
10675,1,122,2007,197,2,2nd
10675,6,122,2004,184,3,3rd
10675,6,122,2005,184,1,1st
10675,6,122,2006,184,1,1st
10675,6,122,2007,197,4,4th
10676,1,121,2004,184,4,4th
10676,1,121,2005,184,5,5th
10676,5,121,2004,184,2,2nd
10676,5,121,2005,184,4,4th
10676,5,121,2006,184,7,7th
10677,1,200,2005,184,4,4th
10677,1,200,2006,184,8,8th
10677,5,200,2004,184,1,1st
10677,5,200,2005,184,1,1st
10677,5,200,2006,184,4,4th
10684,1,158,2005,184,7,7th
10684,1,158,2007,165,3,3rd
10684,6,158,2004,184,2,2nd
10684,6,158,2005,184,4,4th
10684,6,158,2006,165,2,2nd
10684,6,158,2007,165,4,4th
10685,2,165,1984,158,1,1st
10687,1,70,2006,197,4,4th
10687,1,70,2007,197,6,6th
10687,4,70,2004,184,3,3rd
10687,4,70,2005,197,2,2nd
10687,4,70,2006,197,2,2nd
10687,4,70,2007,197,2,2nd
10693,1,121,2004,197,2,2nd
10693,5,121,2004,197,2,2nd
10694,1,190,2004,197,3,3rd
10694,1,190,2007,197,4,4th
10694,1,190,2008,285,2,2nd
10694,5,190,2004,197,5,5th
10694,5,190,2005,197,2,2nd
10694,5,190,2007,197,2,2nd
10694,5,190,2008,285,2,2nd
10695,1,167,2005,197,5,5th
10695,1,167,2006,197,3,3rd
10695,6,167,2004,197,3,3rd
10695,6,167,2005,197,1,1st
10695,6,167,2006,197,1,1st
10704,1,280,2005,197,8,8th
10704,5,280,2004,197,7,7th
10704,5,280,2005,197,3,3rd
10722,1,212,2007,285,7,7th
10723,1,122,2004,141,5,5th
10723,1,122,2005,141,2,2nd
10723,1,122,2006,141,1,1st
10723,6,122,2003,149,4,4th
10723,6,122,2004,141,1,1st
10723,6,122,2005,141,1,1st
10723,6,122,2006,141,1,1st
10729,2,273,1963,123,4,4th
10730,2,260,1963,130,3,3rd
10731,2,273,1963,137,3,3rd
10732,2,178,1963,147,4,4th
10733,2,140,1963,157,4,4th
10734,2,274,1963,167,2,2nd
10734,2,274,1964,177,3,3rd
10735,2,62,1963,177,2,2nd
10736,2,220,1963,147,3,3rd
10737,2,64,1963,UNL,4,4th
10738,2,273,1964,115,2,2nd
10739,2,98,1964,123,3,3rd
10740,2,64,1964,130,1,1st
10741,2,87,1964,137,3,3rd
10742,2,87,1964,147,3,3rd
10743,2,165,1964,147,4,4th
10744,2,186,1964,157,3,3rd
10745,2,186,1964,167,4,4th
10746,2,324,1964,177,1,1st
10747,2,183,1964,177,4,4th
10747,2,183,1965,177,2,2nd
10748,2,31,1964,191,2,2nd
10749,2,145,1964,191,3,3rd
10750,2,162,1964,UNL,4,4th
10751,2,98,1965,115,1,1st
10751,2,98,1966,115,2,2nd
10752,2,31,1965,123,3,3rd
10752,2,31,1967,115,2,2nd
10753,2,17,1965,130,4,4th
10754,2,71,1965,137,4,4th
10755,2,268,1965,157,3,3rd
10755,2,268,1966,167,3,3rd
10756,2,31,1965,167,2,2nd
10757,2,31,1965,177,1,1st
10758,2,142,1965,177,4,4th
10759,2,109,1965,191,4,4th
10760,2,183,1965,UNL,1,1st
10761,2,142,1965,UNL,2,2nd
10761,2,142,1967,UNL,1,1st
10762,2,328,1965,UNL,3,3rd
10762,2,328,1966,UNL,6,6th
10763,2,140,1966,115,3,3rd
10764,2,71,1966,115,5,5th
10765,2,64,1966,115,6,6th
10765,2,64,1967,115,6,6th
10766,2,274,1966,123,5,5th
10766,2,274,1967,115,5,5th
10767,2,140,1966,123,6,6th
10768,2,64,1966,130,5,5th
10768,2,64,1967,123,6,6th
10769,2,29,1966,130,6,6th
10770,2,160,1966,137,1,1st
10771,2,275,1966,137,2,2nd
10772,2,149,1966,137,5,5th
10773,2,274,1966,137,6,6th
10774,2,31,1966,145,1,1st
10775,2,180,1966,145,4,4th
10776,2,29,1966,145,5,5th
10777,2,186,1966,145,6,6th
10777,2,186,1967,152,3,3rd
10778,2,184,1966,160,6,6th
10779,2,275,1966,167,6,6th
10779,2,275,1967,167,4,4th
10779,2,275,1968,167,6,6th
10780,2,89,1966,167,2,2nd
10780,2,89,1967,167,5,5th
10781,2,224,1966,167,5,5th
10782,2,89,1966,177,4,4th
10783,2,109,1966,177,5,5th
10783,2,109,1967,177,6,6th
10784,2,275,1966,177,6,6th
10785,2,275,1966,191,4,4th
10785,2,275,1967,191,6,6th
10786,2,41,1966,191,3,3rd
10787,2,87,1966,191,6,6th
10788,2,291,1966,UNL,5,5th
10789,2,98,1966,UNL,3,3rd
10790,2,160,1966,191,5,5th
10791,2,145,1967,123,5,5th
10792,2,119,1967,130,5,5th
10793,2,117,1967,130,6,6th
10794,2,145,1967,137,5,5th
10795,2,81,1967,137,6,6th
10796,2,229,1967,152,2,2nd
10797,2,194,1967,145,4,4th
10798,2,186,1967,145,5,5th
10799,2,239,1967,152,4,4th
10799,2,239,1968,152,5,5th
10800,2,229,1967,145,2,2nd
10801,2,109,1967,152,6,6th
10802,2,281,1967,167,3,3rd
10803,2,329,1967,167,6,6th
10804,2,281,1967,177,2,2nd
10805,2,204,1967,177,5,5th
10805,2,204,1969,177,5,5th
10806,2,329,1967,191,5,5th
10807,2,29,1967,UNL,6,6th
10808,2,274,1967,UNL,4,4th
10809,2,215,1967,UNL,5,5th
10810,2,330,1968,115,1,1st
10811,2,329,1968,115,6,6th
10812,2,251,1968,123,5,5th
10812,7,251,1970,126,1,1st
10813,2,324,1968,123,6,6th
10814,2,163,1978,126,3,3rd
10815,2,92,1968,152,6,6th
10816,2,115,1968,137,3,3rd
10817,2,36,1968,137,4,4th
10818,2,115,1968,160,5,5th
10819,2,215,1968,160,6,6th
10820,2,236,1968,167,5,5th
10821,2,174,1968,177,2,2nd
10822,2,87,1968,177,4,4th
10823,2,251,1968,177,5,5th
10824,2,194,1968,177,6,6th
10825,2,251,1968,191,2,2nd
10825,7,251,1969,191,1,1st
10826,2,115,1968,191,5,5th
10827,2,87,1968,UNL,6,6th
10828,2,329,1968,191,6,6th
10829,2,330,1968,UNL,4,4th
10829,2,330,1970,UNL,6,6th
10830,2,64,1968,137,6,6th
10831,2,117,1968,UNL,5,5th
10832,2,179,1968,145,5,5th
10833,2,17,1968,145,6,6th
10834,2,140,1969,130,6,6th
10835,2,141,1969,123,6,6th
10836,2,215,1969,123,5,5th
10837,2,31,1969,130,5,5th
10838,2,224,1969,137,3,3rd
10839,2,215,1969,115,6,6th
10840,2,180,1969,123,3,3rd
10841,2,229,1969,160,5,5th
10841,2,229,1970,158,3,3rd
10842,2,331,1969,152,5,5th
10843,2,35,1969,145,2,2nd
10844,2,64,1969,UNL,5,5th
10845,2,332,1969,191,4,4th
10846,2,48,1969,191,5,5th
10847,2,31,1969,UNL,3,3rd
10848,2,271,1969,137,6,6th
10849,2,49,1969,177,6,6th
10850,2,182,1969,145,6,6th
10851,2,240,1970,118,5,5th
10851,2,240,1971,118,4,4th
10852,2,273,1970,118,6,6th
10852,2,273,1971,118,6,6th
10853,2,48,1970,126,5,5th
10854,2,29,1970,126,6,6th
10855,2,229,1970,134,2,2nd
10856,2,33,1970,134,3,3rd
10856,2,33,1971,134,5,5th
10857,2,182,1970,134,6,6th
10858,2,217,1970,134,5,5th
10859,2,58,1970,142,5,5th
10860,2,224,1970,142,6,6th
10861,2,273,1970,150,5,5th
10862,2,14,1970,150,6,6th
10863,2,185,1970,158,5,5th
10864,2,172,1970,177,4,4th
10864,3,162,1974,190,5,5th
10865,2,163,1970,177,5,5th
10866,2,11,1970,177,6,6th
10867,2,117,1970,190,3,3rd
10868,2,222,1970,190,5,5th
10869,2,33,1970,190,6,6th
10870,2,33,1970,UNL,4,4th
10871,2,312,1970,190,4,4th
10872,2,89,1971,126,2,2nd
10873,2,221,1971,126,6,6th
10874,2,182,1971,118,5,5th
10875,2,180,1971,134,6,6th
10876,2,140,1971,142,6,6th
10877,2,271,1971,142,5,5th
10878,2,217,1971,150,4,4th
10879,2,180,1971,150,6,6th
10880,2,240,1971,158,4,4th
10881,2,35,1971,158,5,5th
10882,2,275,1971,177,5,5th
10883,2,180,1971,190,1,1st
10883,2,180,1972,UNL,5,5th
10884,2,275,1971,UNL,4,4th
10884,3,11,1978,126,4,4th
10885,2,58,1971,UNL,6,6th
10886,2,87,1971,126,5,5th
10886,2,87,1973,126,6,6th
10887,2,182,1971,167,5,5th
10888,2,126,1971,190,6,6th
10889,2,3,1971,177,6,6th
10890,2,182,1971,177,3,3rd
10890,2,182,1972,177,2,2nd
10891,2,145,1971,167,6,6th
10892,2,217,1972,118,3,3rd
10893,2,180,1972,134,4,4th
10894,2,58,1972,134,6,6th
10894,2,58,1973,134,5,5th
10895,2,232,1972,150,6,6th
10896,2,275,1972,158,4,4th
10897,2,217,1972,190,5,5th
10898,2,56,1972,UNL,6,6th
10899,2,182,1972,190,3,3rd
10901,2,333,1972,167,4,4th
10902,2,219,1972,158,5,5th
10903,2,238,1972,UNL,4,4th
10904,2,230,1972,118,6,6th
10904,2,230,1973,118,5,5th
10905,2,333,1972,126,6,6th
10906,2,184,1972,142,4,4th
10907,2,34,1972,142,6,6th
10908,2,89,1972,142,5,5th
10909,2,241,1972,167,5,5th
10910,2,184,1972,134,5,5th
10911,2,229,1972,150,4,4th
10912,2,229,1973,167,4,4th
10913,2,185,1973,UNL,1,1st
10914,2,224,1973,190,6,6th
10915,2,180,1973,190,3,3rd
10916,2,49,1973,190,4,4th
10917,2,11,1973,177,5,5th
10917,3,11,1974,177,3,3rd
10918,2,230,1973,167,6,6th
10919,2,145,1973,167,5,5th
10920,2,145,1973,142,6,6th
10921,2,229,1973,150,6,6th
10921,2,229,1974,150,6,6th
10921,2,229,1975,150,5,5th
10921,2,229,1976,150,6,6th
10922,2,180,1973,150,5,5th
10923,2,49,1973,150,4,4th
10924,2,334,1973,134,6,6th
10925,2,184,1973,126,4,4th
10926,2,335,1973,158,6,6th
10927,2,11,1973,158,5,5th
10928,2,145,1973,158,4,4th
10928,2,145,1974,158,6,6th
10928,2,145,1976,158,5,5th
10929,2,3,1974,118,3,3rd
10929,2,3,1975,118,6,6th
10930,2,31,1974,118,5,5th
10931,2,184,1974,118,6,6th
10931,2,184,1975,118,2,2nd
10931,2,184,1976,118,5,5th
10932,2,246,1974,126,2,2nd
10933,2,87,1974,UNL,3,3rd
10933,2,87,1975,UNL,5,5th
10934,2,229,1974,UNL,6,6th
10935,2,34,1974,190,5,5th
10936,2,221,1974,UNL,5,5th
10937,2,145,1974,190,3,3rd
10938,2,229,1975,167,6,6th
10938,2,229,1976,158,3,3rd
10939,2,32,1974,167,5,5th
10939,2,32,1975,158,5,5th
10940,2,224,1974,158,2,2nd
10941,2,86,1974,158,3,3rd
10941,2,86,1975,158,2,2nd
10942,2,3,1974,158,4,4th
10943,2,221,1974,158,5,5th
10943,2,221,1975,167,5,5th
10944,2,35,1974,150,5,5th
10945,2,32,1974,134,6,6th
10946,2,29,1974,134,5,5th
10947,2,215,1974,134,4,4th
10948,2,33,1974,142,4,4th
10949,2,31,1974,142,5,5th
10950,2,194,1974,142,3,3rd
10951,2,221,1975,126,4,4th
10951,2,221,1977,126,6,6th
10951,2,221,1979,126,5,5th
10952,2,230,1975,118,5,5th
10953,2,271,1975,126,6,6th
10953,2,271,1976,126,5,5th
10954,2,194,1975,126,5,5th
10954,2,194,1976,126,4,4th
10955,2,180,1975,134,6,6th
10956,2,246,1975,134,3,3rd
10956,2,246,1976,134,3,3rd
10957,2,273,1975,134,4,4th
10958,2,29,1975,142,4,4th
10959,2,49,1975,142,5,5th
10960,2,165,1975,142,6,6th
10961,2,145,1975,134,5,5th
10962,2,185,1975,177,6,6th
10963,2,225,1975,UNL,2,2nd
10963,2,225,1976,UNL,5,5th
10964,2,215,1975,UNL,4,4th
10965,2,86,1975,UNL,6,6th
10966,2,336,1975,150,4,4th
10967,2,184,1976,134,4,4th
10968,2,185,1975,167,4,4th
10969,2,273,1975,190,6,6th
10970,2,86,1976,118,6,6th
10971,2,107,1976,126,3,3rd
10971,7,107,1974,118,1,1st
10972,2,18,1976,126,6,6th
10973,2,221,1976,134,2,2nd
10974,2,224,1976,142,6,6th
10974,2,224,1978,150,1,1st
10975,2,180,1976,134,6,6th
10975,2,180,1977,142,4,4th
10975,2,180,1979,142,3,3rd
10976,2,246,1976,167,6,6th
10978,2,15,1976,177,4,4th
10978,2,15,1977,190,4,4th
10979,2,15,1976,190,3,3rd
10980,2,86,1976,190,4,4th
10981,2,86,1976,UNL,6,6th
10982,2,295,1976,UNL,4,4th
10982,2,295,1977,UNL,4,4th
10983,2,185,1976,134,5,5th
10984,2,15,1976,142,4,4th
10984,2,15,1977,150,3,3rd
10985,2,15,1976,150,4,4th
10986,2,179,1976,150,5,5th
10987,2,336,1976,190,5,5th
10987,2,336,1977,190,3,3rd
10988,2,184,1976,150,3,3rd
10989,2,295,1976,167,1,1st
10989,7,295,1974,177,1,1st
10990,2,33,1976,158,6,6th
10990,2,33,1977,158,3,3rd
10991,2,180,1976,158,4,4th
10992,2,168,1976,UNL,3,3rd
10993,2,221,1976,177,6,6th
10993,2,221,1977,167,3,3rd
10994,2,230,1976,190,6,6th
10995,3,162,1974,118,3,3rd
10996,3,154,1974,118,4,4th
10997,3,11,1974,118,5,5th
10998,3,235,1974,118,6,6th
10998,3,235,1976,118,2,2nd
10999,3,126,1974,126,2,2nd
10999,3,126,1976,126,6,6th
11000,3,133,1974,126,4,4th
11001,3,159,1974,126,6,6th
11002,3,249,1974,126,5,5th
11003,3,236,1974,134,4,4th
11004,3,162,1974,134,5,5th
11005,3,142,1974,134,6,6th
11006,3,154,1974,142,4,4th
11006,3,154,1975,142,6,6th
11007,3,337,1974,134,2,2nd
11007,3,337,1975,134,6,6th
11008,3,126,1974,142,3,3rd
11009,3,234,1974,142,5,5th
11009,3,234,1975,142,3,3rd
11010,3,133,1974,142,6,6th
11011,3,60,1975,142,2,2nd
11011,3,60,1976,142,2,2nd
11012,3,337,1974,150,4,4th
11013,3,162,1974,150,6,6th
11014,3,339,1974,158,6,6th
11015,3,60,1974,158,5,5th
11016,3,343,1974,158,3,3rd
11017,3,11,1974,158,4,4th
11017,3,11,1975,167,3,3rd
11017,3,11,1976,167,2,2nd
11018,3,97,1974,167,4,4th
11019,3,342,1974,167,1,1st
11019,3,342,1975,167,5,5th
11020,3,249,1974,167,2,2nd
11021,3,97,1974,150,3,3rd
11022,3,338,1974,150,5,5th
11023,3,76,1974,167,6,6th
11024,3,14,1974,177,2,2nd
11025,3,162,1974,177,4,4th
11026,3,76,1974,177,5,5th
11026,3,76,1976,177,3,3rd
11027,3,154,1974,190,2,2nd
11028,3,249,1974,190,3,3rd
11029,3,123,1974,190,4,4th
11030,3,240,1974,190,6,6th
11031,3,275,1974,UNL,2,2nd
11031,3,275,1975,UNL,4,4th
11032,3,76,1974,UNL,4,4th
11032,3,76,1975,UNL,5,5th
11033,3,11,1974,UNL,5,5th
11034,3,154,1974,UNL,6,6th
11035,3,59,1974,UNL,3,3rd
11035,3,59,1975,UNL,3,3rd
11036,3,162,1975,150,3,3rd
11036,3,162,1976,150,3,3rd
11037,3,275,1975,118,3,3rd
11038,3,262,1975,118,5,5th
11039,3,337,1975,118,6,6th
11040,3,162,1975,126,4,4th
11041,3,235,1975,126,2,2nd
11042,3,344,1975,126,6,6th
11043,3,236,1975,134,3,3rd
11043,3,236,1976,134,3,3rd
11045,3,35,1975,118,4,4th
11046,3,339,1975,142,4,4th
11047,3,235,1975,150,4,4th
11048,3,348,1975,150,5,5th
11049,3,339,1975,150,6,6th
11050,3,345,1975,177,3,3rd
11051,3,140,1975,177,5,5th
11051,3,140,1976,177,4,4th
11052,3,235,1975,177,4,4th
11053,3,346,1975,190,5,5th
11054,3,240,1975,158,2,2nd
11055,3,11,1975,158,4,4th
11056,3,349,1975,167,6,6th
11057,3,339,1975,158,6,6th
11058,3,235,1975,158,5,5th
11059,3,123,1975,177,6,6th
11060,3,347,1975,190,3,3rd
11060,3,347,1976,190,4,4th
11060,3,347,1977,190,5,5th
11061,3,241,1975,167,2,2nd
11062,3,241,1975,177,2,2nd
11063,3,162,1975,UNL,2,2nd
11063,3,162,1976,UNL,3,3rd
11064,3,92,1975,167,4,4th
11065,3,159,1975,UNL,6,6th
11065,3,159,1976,UNL,2,2nd
11066,3,11,1975,190,2,2nd
11066,3,11,1976,177,5,5th
11067,3,162,1975,142,5,5th
11068,3,162,1976,118,3,3rd
11069,3,347,1976,118,5,5th
11070,3,105,1976,118,6,6th
11070,3,105,1977,118,5,5th
11070,3,105,1979,126,3,3rd
11071,3,58,1979,134,3,3rd
11071,3,238,1976,126,5,5th
11072,3,377,1976,134,4,4th
11073,3,274,1976,134,5,5th
11074,3,241,1976,134,6,6th
11075,3,141,1976,142,3,3rd
11075,3,141,1977,142,4,4th
11076,3,35,1977,150,4,4th
11077,3,343,1976,142,5,5th
11078,3,111,1976,142,4,4th
11079,3,142,1976,150,2,2nd
11080,3,141,1976,150,4,4th
11080,3,141,1977,150,2,2nd
11081,3,189,1976,150,5,5th
11081,3,189,1978,150,4,4th
11082,3,238,1976,150,6,6th
11083,3,347,1976,158,2,2nd
11084,3,141,1976,158,4,4th
11085,3,350,1976,158,5,5th
11086,3,35,1976,158,6,6th
11086,3,35,1977,158,2,2nd
11087,3,126,1976,167,3,3rd
11088,3,35,1976,167,4,4th
11088,3,35,1977,167,2,2nd
11089,3,314,1976,167,6,6th
11089,3,314,1977,177,3,3rd
11089,3,314,1978,167,4,4th
11090,3,351,1976,167,5,5th
11091,3,195,1976,177,6,6th
11092,3,11,1976,190,3,3rd
11093,3,251,1976,190,2,2nd
11094,3,126,1976,190,5,5th
11095,3,314,1976,190,6,6th
11095,3,314,1977,190,4,4th
11096,3,274,1976,UNL,4,4th
11097,3,11,1976,UNL,6,6th
11098,3,140,1976,UNL,5,5th
11099,2,295,1977,118,3,3rd
11100,2,353,1977,118,5,5th
11101,2,180,1977,118,4,4th
11102,2,184,1977,126,5,5th
11103,2,180,1977,134,4,4th
11104,2,184,1977,134,6,6th
11105,2,215,1977,134,5,5th
11106,2,230,1977,142,2,2nd
11107,2,32,1977,142,3,3rd
11108,2,226,1978,126,6,6th
11108,2,226,1979,126,4,4th
11108,2,226,1980,126,3,3rd
11109,2,215,1977,158,4,4th
11110,2,230,1977,150,6,6th
11111,2,87,1977,150,5,5th
11112,2,168,1977,158,5,5th
11112,2,168,1979,167,6,6th
11112,2,168,1980,167,4,4th
11113,2,29,1977,158,6,6th
11114,2,224,1977,177,1,1st
11114,2,224,1980,177,5,5th
11114,2,224,1981,177,1,1st
11115,2,229,1977,177,4,4th
11116,2,15,1977,177,5,5th
11117,2,271,1977,177,6,6th
11118,2,168,1977,190,5,5th
11119,2,184,1977,190,6,6th
11120,2,184,1977,150,4,4th
11120,2,184,1978,150,3,3rd
11121,2,336,1977,UNL,3,3rd
11122,2,246,1977,UNL,5,5th
11124,2,184,1978,134,4,4th
11124,2,184,1979,134,4,4th
11125,2,224,1978,134,3,3rd
11126,2,221,1978,134,5,5th
11127,2,180,1978,126,5,5th
11128,2,45,1978,142,3,3rd
11128,2,45,1979,142,8,8th
11129,2,145,1978,142,4,4th
11130,2,230,1978,150,5,5th
11131,2,355,1978,150,6,6th
11131,2,355,1979,158,7,7th
11132,2,15,1978,142,6,6th
11132,2,15,1979,134,3,3rd
11133,2,273,1978,177,5,5th
11134,2,226,1978,177,3,3rd
11135,2,180,1978,167,6,6th
11136,2,230,1978,158,6,6th
11137,2,185,1978,158,3,3rd
11137,2,185,1979,158,4,4th
11137,2,185,1980,158,5,5th
11138,2,355,1978,158,4,4th
11139,2,271,1978,167,3,3rd
11140,2,215,1978,158,5,5th
11141,2,353,1978,190,5,5th
11142,2,180,1978,190,3,3rd
11143,2,49,1978,190,6,6th
11143,2,49,1980,190,3,3rd
11144,2,49,1978,167,5,5th
11145,2,87,1978,167,4,4th
11146,2,32,1978,190,4,4th
11147,2,168,1978,UNL,2,2nd
11147,2,168,1979,UNL,6,6th
11148,2,354,1978,UNL,4,4th
11149,2,145,1978,UNL,6,6th
11150,2,271,1978,UNL,5,5th
11151,2,327,1979,UNL,8,8th
11152,2,32,1979,UNL,7,7th
11153,2,184,1979,UNL,5,5th
11153,2,184,1980,UNL,6,6th
11155,2,221,1979,190,3,3rd
11155,2,221,1980,177,3,3rd
11156,2,336,1979,190,4,4th
11157,2,229,1979,190,8,8th
11157,2,229,1980,190,8,8th
11158,2,163,1979,190,7,7th
11159,2,107,1979,190,6,6th
11160,2,49,1979,118,4,4th
11161,2,356,1979,118,5,5th
11162,2,41,1979,126,7,7th
11163,2,49,1979,126,8,8th
11164,2,168,1979,134,2,2nd
11165,2,327,1979,177,5,5th
11166,2,225,1979,177,6,6th
11167,2,230,1979,177,7,7th
11168,2,185,1979,177,8,8th
11168,2,185,1980,177,7,7th
11169,2,230,1979,167,8,8th
11169,2,230,1981,177,7,7th
11169,2,230,1982,177,7,7th
11169,2,230,1983,177,4,4th
11170,2,46,1979,158,6,6th
11170,2,46,1980,158,6,6th
11171,2,203,1979,158,5,5th
11172,2,290,1979,158,8,8th
11173,2,32,1979,134,6,6th
11174,2,185,1979,134,7,7th
11175,2,355,1979,134,8,8th
11176,2,228,1979,167,3,3rd
11177,2,168,1979,150,6,6th
11178,2,185,1979,142,5,5th
11179,2,228,1979,190,5,5th
11180,2,355,1980,118,4,4th
11181,2,180,1980,118,7,7th
11182,2,221,1980,126,6,6th
