School ID,Opponent ID,Season,Score,Win,Loss,Tie
395,268,1991,50-3,1,0,0
398,268,1991,31-9,1,0,0
428,268,1991,33-9,1,0,0
154,268,1991,30-12,1,0,0
290,268,1991,43-3,1,0,0
393,268,1991,23-25,0,1,0
400,268,1991,29-8,1,0,0
395,271,1991,35-5,1,0,0
395,271,1991,30-7,1,0,0
395,271,1991,43-2,1,0,0
398,271,1991,18-20,0,1,0
428,271,1991,20-19,1,0,0
154,271,1991,9-31,0,1,0
393,271,1991,6-40,0,1,0
412,271,1991,11-20,0,1,0
183,290,1991,10-27,0,1,0
395,290,1991,32-6,1,0,0
395,290,1991,19-19,0,0,1
275,290,1991,18-21,0,1,0
275,290,1991,21-13,1,0,0
395,298,1991,32-6,1,0,0
398,298,1991,17-19,0,1,0
428,298,1991,15-18,0,1,0
154,298,1991,9-28,0,1,0
393,298,1991,0-43,0,1,0
400,298,1991,19-14,1,0,0
183,377,1991,16-19,0,1,0
378,377,1991,19-13,1,0,0
183,378,1991,8-29,0,1,0
290,378,1991,25-12,1,0,0
395,393,1991,45-6,1,0,0
398,393,1991,28-15,1,0,0
428,393,1991,34-10,1,0,0
154,393,1991,29-9,1,0,0
275,395,1991,2-35,0,1,0
183,395,1991,4-42,0,1,0
275,398,1991,32-8,1,0,0
183,398,1991,10-30,0,1,0
395,400,1991,30-9,1,0,0
398,400,1991,21-17,1,0,0
428,400,1991,24-17,1,0,0
412,403,1991,11-31,0,1,0
395,410,1991,34-11,1,0,0
395,410,1991,35-7,1,0,0
275,412,1991,27-12,1,0,0
275,412,1991,40-2,1,0,0
398,412,1991,26-10,1,0,0
290,412,1991,23-17,1,0,0
290,412,1991,25-13,1,0,0
283,413,1991,15-24,0,1,0
283,413,1991,8-28,0,1,0
84,414,1991,34-8,1,0,0
79,414,1991,26-14,1,0,0
297,414,1991,18-15,1,0,0
290,415,1991,22-21,1,0,0
395,428,1991,30-7,1,0,0
398,428,1991,17-18,0,1,0
275,428,1991,27-13,1,0,0
84,481,1991,39-3,1,0,0
79,481,1991,22-12,1,0,0
297,481,1991,28-8,1,0,0
84,489,1991,24-11,1,0,0
79,489,1991,9-26,0,1,0
297,489,1991,10-22,0,1,0
297,79,1992,19-16,1,0,0
79,84,1992,3-38,0,1,0
297,84,1992,3-35,0,1,0
79,137,1992,24-15,1,0,0
84,137,1992,37-3,1,0,0
297,137,1992,19-18,1,0,0
398,154,1992,34-6,1,0,0
395,157,1992,32-13,1,0,0
395,157,1992,29-8,1,0,0
428,157,1992,16-20,0,1,0
290,157,1992,24-15,1,0,0
290,157,1992,14-20,0,1,0
183,157,1992,3-33,0,1,0
412,157,1992,10-25,0,1,0
398,215,1992,38-3,1,0,0
428,215,1992,28-8,1,0,0
154,215,1992,23-8,1,0,0
393,215,1992,19-20,0,1,0
412,215,1992,24-11,1,0,0
407,250,1992,13-22,0,1,0
407,250,1992,16-19,0,1,0
395,268,1992,40-5,1,0,0
398,268,1992,29-12,1,0,0
428,268,1992,29-9,1,0,0
154,268,1992,13-23,0,1,0
183,268,1992,21-18,1,0,0
393,268,1992,15-25,0,1,0
400,268,1992,25-14,1,0,0
395,271,1992,35-8,1,0,0
398,271,1992,18-19,0,1,0
398,271,1992,19-20,0,1,0
428,271,1992,17-25,0,1,0
154,271,1992,6-31,0,1,0
290,271,1992,20-23,0,1,0
290,271,1992,24-17,1,0,0
393,271,1992,13-27,0,1,0
400,271,1992,19-23,0,1,0
183,290,1992,6-33,0,1,0
395,290,1992,30-11,1,0,0
398,290,1992,17-18,0,1,0
428,290,1992,14-23,0,1,0
275,290,1992,17-16,1,0,0
395,298,1992,39-9,1,0,0
398,298,1992,15-15,0,0,1
428,298,1992,20-13,1,0,0
428,298,1992,25-12,1,0,0
154,298,1992,10-29,0,1,0
393,298,1992,12-30,0,1,0
400,298,1992,16-21,0,1,0
183,377,1992,21-14,1,0,0
378,377,1992,22-18,1,0,0
183,378,1992,9-25,0,1,0
290,378,1992,34-3,1,0,0
395,393,1992,53-0,1,0,0
398,393,1992,39-5,1,0,0
428,393,1992,44-0,1,0,0
154,393,1992,27-12,1,0,0
183,395,1992,2-49,0,1,0
183,398,1992,15-21,0,1,0
395,400,1992,44-2,1,0,0
398,400,1992,28-12,1,0,0
428,400,1992,29-5,1,0,0
154,400,1992,13-29,0,1,0
275,400,1992,48-0,1,0,0
290,400,1992,38-0,1,0,0
412,403,1992,9-28,0,1,0
395,410,1992,35-4,1,0,0
275,412,1992,24-20,1,0,0
275,412,1992,43-0,1,0,0
290,412,1992,36-3,1,0,0
400,412,1992,12-26,0,1,0
283,413,1992,24-18,1,0,0
283,413,1992,29-14,1,0,0
84,414,1992,29-4,1,0,0
79,414,1992,9-29,0,1,0
297,414,1992,12-22,0,1,0
290,415,1992,26-13,1,0,0
395,428,1992,35-2,1,0,0
398,428,1992,22-14,1,0,0
398,428,1992,17-19,0,1,0
84,489,1992,23-16,1,0,0
79,489,1992,11-33,0,1,0
297,489,1992,6-28,0,1,0
297,79,1993,13-28,0,1,0
79,84,1993,3-34,0,1,0
297,84,1993,6-34,0,1,0
290,84,1993,28-11,1,0,0
79,137,1993,31-10,1,0,0
84,137,1993,42-3,1,0,0
297,137,1993,15-17,0,1,0
395,154,1993,34-7,1,0,0
398,154,1993,32-12,1,0,0
395,157,1993,28-12,1,0,0
398,157,1993,22-15,1,0,0
428,157,1993,13-29,0,1,0
290,157,1993,23-12,1,0,0
183,157,1993,9-37,0,1,0
412,157,1993,10-32,0,1,0
398,215,1993,28-12,1,0,0
428,215,1993,28-10,1,0,0
154,215,1993,13-22,0,1,0
290,215,1993,31-9,1,0,0
393,215,1993,19-15,1,0,0
400,215,1993,28-10,1,0,0
412,215,1993,23-13,1,0,0
407,250,1993,21-16,1,0,0
407,250,1993,22-19,1,0,0
395,268,1993,34-3,1,0,0
398,268,1993,22-19,1,0,0
428,268,1993,23-13,1,0,0
154,268,1993,9-27,0,1,0
393,268,1993,12-21,0,1,0
400,268,1993,18-18,0,0,1
395,271,1993,26-9,1,0,0
395,271,1993,24-13,1,0,0
398,271,1993,22-14,1,0,0
398,271,1993,14-19,0,1,0
154,271,1993,8-26,0,1,0
290,271,1993,30-6,1,0,0
290,271,1993,17-16,1,0,0
400,271,1993,14-22,0,1,0
183,290,1993,0-39,0,1,0
395,290,1993,18-18,0,0,1
398,290,1993,9-25,0,1,0
428,290,1993,10-27,0,1,0
275,290,1993,7-38,0,1,0
398,298,1993,24-8,1,0,0
428,298,1993,20-17,1,0,0
154,298,1993,12-23,0,1,0
393,298,1993,10-26,0,1,0
400,298,1993,27-9,1,0,0
183,377,1993,21-21,0,0,1
378,377,1993,22-10,1,0,0
183,378,1993,12-19,0,1,0
290,378,1993,22-9,1,0,0
398,393,1993,29-12,1,0,0
154,393,1993,13-20,0,1,0
275,393,1993,17-22,0,1,0
395,398,1993,27-11,1,0,0
183,398,1993,11-36,0,1,0
395,400,1993,21-13,1,0,0
398,400,1993,12-20,0,1,0
428,400,1993,9-30,0,1,0
154,400,1993,21-23,0,1,0
275,400,1993,10-28,0,1,0
393,400,1993,9-35,0,1,0
412,403,1993,6-33,0,1,0
395,410,1993,31-9,1,0,0
275,412,1993,14-25,0,1,0
275,412,1993,19-27,0,1,0
428,412,1993,21-15,1,0,0
290,412,1993,30-9,1,0,0
400,412,1993,21-12,1,0,0
283,413,1993,22-13,1,0,0
283,413,1993,24-12,1,0,0
84,414,1993,30-6,1,0,0
79,414,1993,22-9,1,0,0
297,414,1993,0-38,0,1,0
290,415,1993,27-6,1,0,0
395,428,1993,34-6,1,0,0
398,428,1993,25-19,1,0,0
84,489,1993,18-14,1,0,0
79,489,1993,3-39,0,1,0
297,489,1993,6-29,0,1,0
297,79,1994,9-27,0,1,0
79,84,1994,9-36,0,1,0
297,84,1994,6-40,0,1,0
79,137,1994,26-15,1,0,0
84,137,1994,40-0,1,0,0
297,137,1994,16-30,0,1,0
398,154,1994,13-31,0,1,0
395,157,1994,22-19,1,0,0
400,157,1994,18-12,1,0,0
412,157,1994,22-13,1,0,0
398,215,1994,15-21,0,1,0
428,215,1994,21-16,1,0,0
154,215,1994,15-18,0,1,0
290,215,1994,31-12,1,0,0
393,215,1994,10-30,0,1,0
400,215,1994,20-15,1,0,0
412,215,1994,26-11,1,0,0
407,250,1994,24-9,1,0,0
407,250,1994,28-5,1,0,0
395,268,1994,37-3,1,0,0
398,268,1994,15-25,0,1,0
428,268,1994,25-17,1,0,0
154,268,1994,18-19,0,1,0
393,268,1994,19-19,0,0,1
400,268,1994,33-9,1,0,0
398,271,1994,20-12,1,0,0
154,271,1994,32-6,1,0,0
393,271,1994,6-24,0,1,0
400,271,1994,17-16,1,0,0
275,283,1994,25-11,1,0,0
183,290,1994,19-22,0,1,0
395,290,1994,29-15,1,0,0
395,290,1994,24-15,1,0,0
398,290,1994,15-29,0,1,0
428,290,1994,10-18,0,1,0
275,290,1994,23-15,1,0,0
398,298,1994,18-23,0,1,0
428,298,1994,20-19,1,0,0
154,298,1994,30-12,1,0,0
393,298,1994,19-23,0,1,0
400,298,1994,29-12,1,0,0
183,377,1994,18-13,1,0,0
378,377,1994,19-12,1,0,0
183,378,1994,6-27,0,1,0
290,378,1994,15-17,0,1,0
154,393,1994,28-7,1,0,0
275,395,1994,17-15,1,0,0
275,395,1994,23-16,1,0,0
183,395,1994,9-32,0,1,0
183,398,1994,12-20,0,1,0
395,400,1994,11-23,0,1,0
398,400,1994,13-24,0,1,0
428,400,1994,18-28,0,1,0
428,400,1994,3-41,0,1,0
154,400,1994,9-22,0,1,0
275,400,1994,16-23,0,1,0
290,400,1994,19-17,1,0,0
393,400,1994,13-29,0,1,0
412,403,1994,20-25,0,1,0
395,410,1994,30-8,1,0,0
275,412,1994,25-18,1,0,0
275,412,1994,28-9,1,0,0
290,412,1994,31-15,1,0,0
283,413,1994,20-12,1,0,0
283,413,1994,23-15,1,0,0
84,414,1994,15-18,0,1,0
79,414,1994,0-39,0,1,0
297,414,1994,11-34,0,1,0
290,415,1994,25-12,1,0,0
395,428,1994,26-12,1,0,0
398,428,1994,18-24,0,1,0
84,489,1994,34-6,1,0,0
79,489,1994,6-31,0,1,0
297,489,1994,0-39,0,1,0
297,79,1995,6-37,0,1,0
79,84,1995,3-29,0,1,0
297,84,1995,10-44,0,1,0
183,84,1995,24-16,1,0,0
79,137,1995,28-10,1,0,0
84,137,1995,38-3,1,0,0
297,137,1995,22-15,1,0,0
398,154,1995,15-20,0,1,0
275,154,1995,28-7,1,0,0
275,157,1995,16-17,0,1,0
395,157,1995,32-3,1,0,0
290,157,1995,15-22,0,1,0
400,157,1995,18-16,1,0,0
412,157,1995,13-28,0,1,0
398,215,1995,18-15,1,0,0
395,215,1995,33-6,1,0,0
428,215,1995,16-25,0,1,0
154,215,1995,15-22,0,1,0
290,215,1995,13-21,0,1,0
290,215,1995,12-24,0,1,0
393,215,1995,19-12,1,0,0
400,215,1995,15-19,0,1,0
412,215,1995,10-26,0,1,0
407,250,1995,29-13,1,0,0
407,250,1995,32-9,1,0,0
395,268,1995,40-0,1,0,0
398,268,1995,20-15,1,0,0
428,268,1995,24-11,1,0,0
154,268,1995,19-22,0,1,0
393,268,1995,20-14,1,0,0
400,268,1995,27-10,1,0,0
398,271,1995,20-12,1,0,0
154,271,1995,21-18,1,0,0
290,271,1995,17-15,1,0,0
393,271,1995,30-5,1,0,0
400,271,1995,23-9,1,0,0
275,283,1995,21-12,1,0,0
183,290,1995,17-14,1,0,0
395,290,1995,33-6,1,0,0
398,290,1995,17-15,1,0,0
428,290,1995,12-19,0,1,0
275,290,1995,26-12,1,0,0
398,298,1995,25-13,1,0,0
154,298,1995,33-9,1,0,0
393,298,1995,32-3,1,0,0
400,298,1995,34-3,1,0,0
183,377,1995,26-11,1,0,0
378,377,1995,15-15,0,0,1
183,378,1995,9-22,0,1,0
398,393,1995,16-17,0,1,0
154,393,1995,6-27,0,1,0
275,395,1995,29-10,1,0,0
275,395,1995,3-31,0,1,0
183,398,1995,18-13,1,0,0
395,400,1995,24-12,1,0,0
398,400,1995,19-19,0,0,1
428,400,1995,9-28,0,1,0
275,400,1995,25-13,1,0,0
393,400,1995,13-19,0,1,0
393,400,1995,14-21,0,1,0
412,403,1995,8-28,0,1,0
395,410,1995,40-4,1,0,0
275,412,1995,16-16,0,0,1
275,412,1995,26-13,1,0,0
290,412,1995,17-19,0,1,0
400,412,1995,25-7,1,0,0
283,413,1995,22-16,1,0,0
283,413,1995,29-9,1,0,0
84,414,1995,21-11,1,0,0
79,414,1995,12-23,0,1,0
297,414,1995,7-32,0,1,0
290,415,1995,23-10,1,0,0
290,415,1995,11-21,0,1,0
395,428,1995,31-4,1,0,0
398,428,1995,16-16,0,0,1
84,489,1995,19-17,1,0,0
79,489,1995,16-21,0,1,0
297,489,1995,7-37,0,1,0
297,79,1996,16-20,0,1,0
79,84,1996,10-28,0,1,0
297,84,1996,0-53,0,1,0
183,84,1996,15-26,0,1,0
290,84,1996,27-12,1,0,0
79,137,1996,28-10,1,0,0
84,137,1996,31-12,1,0,0
297,137,1996,6-19,0,1,0
398,154,1996,19-17,1,0,0
428,154,1996,16-19,0,1,0
275,157,1996,18-15,1,0,0
395,157,1996,22-12,1,0,0
395,157,1996,33-4,1,0,0
290,157,1996,19-19,0,0,1
290,157,1996,19-13,1,0,0
290,157,1996,12-19,0,1,0
400,157,1996,12-22,0,1,0
412,157,1996,23-12,1,0,0
398,215,1996,18-20,0,1,0
395,215,1996,25-13,1,0,0
428,215,1996,16-18,0,1,0
154,215,1996,23-14,1,0,0
275,215,1996,24-10,1,0,0
275,215,1996,17-15,1,0,0
290,215,1996,23-14,1,0,0
290,215,1996,15-16,0,1,0
393,215,1996,11-26,0,1,0
400,215,1996,14-21,0,1,0
412,215,1996,20-14,1,0,0
407,250,1996,27-9,1,0,0
407,250,1996,27-12,1,0,0
395,268,1996,27-6,1,0,0
398,268,1996,16-16,0,0,1
428,268,1996,13-20,0,1,0
154,268,1996,22-12,1,0,0
290,268,1996,14-19,0,1,0
393,268,1996,19-14,1,0,0
400,268,1996,9-25,0,1,0
398,271,1996,19-15,1,0,0
428,271,1996,22-13,1,0,0
154,271,1996,25-15,1,0,0
290,271,1996,11-20,0,1,0
393,271,1996,22-9,1,0,0
400,271,1996,23-10,1,0,0
183,290,1996,6-37,0,1,0
395,290,1996,28-6,1,0,0
398,290,1996,14-22,0,1,0
275,290,1996,26-7,1,0,0
398,298,1996,20-18,1,0,0
428,298,1996,24-16,1,0,0
154,298,1996,20-16,1,0,0
290,298,1996,23-14,1,0,0
393,298,1996,19-13,1,0,0
183,377,1996,18-13,1,0,0
378,377,1996,21-9,1,0,0
183,378,1996,15-19,0,1,0
398,393,1996,16-19,0,1,0
398,393,1996,19-17,1,0,0
154,393,1996,16-15,1,0,0
275,395,1996,13-28,0,1,0
275,395,1996,9-26,0,1,0
183,398,1996,7-32,0,1,0
395,400,1996,27-12,1,0,0
398,400,1996,18-14,1,0,0
428,400,1996,22-13,1,0,0
275,400,1996,20-12,1,0,0
183,400,1996,7-37,0,1,0
393,400,1996,16-21,0,1,0
393,400,1996,18-19,0,1,0
412,403,1996,21-13,1,0,0
395,410,1996,44-0,1,0,0
275,412,1996,18-19,0,1,0
275,412,1996,24-15,1,0,0
290,412,1996,28-11,1,0,0
393,412,1996,21-20,1,0,0
283,413,1996,19-19,0,0,1
283,413,1996,20-17,1,0,0
84,414,1996,16-21,0,1,0
79,414,1996,12-23,0,1,0
297,414,1996,0-32,0,1,0
290,415,1996,16-15,1,0,0
395,428,1996,35-6,1,0,0
398,428,1996,19-13,1,0,0
84,489,1996,17-16,1,0,0
79,489,1996,16-20,0,1,0
297,489,1996,0-17,0,1,0
297,79,1997,0-53,0,1,0
79,84,1997,3-31,0,1,0
297,84,1997,0-31,0,1,0
183,84,1997,17-20,0,1,0
79,137,1997,13-25,0,1,0
84,137,1997,32-10,1,0,0
297,137,1997,9-24,0,1,0
398,154,1997,28-10,1,0,0
275,157,1997,18-15,1,0,0
275,157,1997,28-9,1,0,0
395,157,1997,26-13,1,0,0
395,157,1997,20-18,1,0,0
398,157,1997,14-26,0,1,0
290,157,1997,30-6,1,0,0
400,157,1997,16-19,0,1,0
412,157,1997,15-24,0,1,0
398,215,1997,28-15,1,0,0
395,215,1997,26-10,1,0,0
428,215,1997,15-19,0,1,0
154,215,1997,12-22,0,1,0
275,215,1997,39-0,1,0,0
275,215,1997,36-0,1,0,0
290,215,1997,19-18,1,0,0
393,215,1997,28-9,1,0,0
400,215,1997,28-9,1,0,0
400,215,1997,23-12,1,0,0
412,215,1997,21-18,1,0,0
407,250,1997,26-9,1,0,0
407,250,1997,30-6,1,0,0
395,268,1997,40-4,1,0,0
398,268,1997,19-18,1,0,0
428,268,1997,15-23,0,1,0
154,268,1997,25-9,1,0,0
393,268,1997,34-5,1,0,0
400,268,1997,35-3,1,0,0
398,271,1997,31-6,1,0,0
428,271,1997,11-27,0,1,0
154,271,1997,15-23,0,1,0
290,271,1997,25-16,1,0,0
393,271,1997,34-6,1,0,0
400,271,1997,23-16,1,0,0
275,283,1997,47-0,1,0,0
183,290,1997,10-24,0,1,0
395,290,1997,22-15,1,0,0
398,290,1997,13-23,0,1,0
428,290,1997,10-31,0,1,0
154,290,1997,6-37,0,1,0
398,298,1997,21-12,1,0,0
154,298,1997,20-11,1,0,0
393,298,1997,22-10,1,0,0
183,377,1997,21-12,1,0,0
378,377,1997,12-19,0,1,0
183,378,1997,24-13,1,0,0
395,393,1997,25-10,1,0,0
398,393,1997,10-23,0,1,0
154,393,1997,15-20,0,1,0
275,395,1997,21-13,1,0,0
183,398,1997,16-23,0,1,0
395,400,1997,23-12,1,0,0
395,400,1997,29-12,1,0,0
398,400,1997,10-28,0,1,0
428,400,1997,9-28,0,1,0
275,400,1997,26-10,1,0,0
290,400,1997,10-21,0,1,0
290,400,1997,15-19,0,1,0
290,400,1997,7-28,0,1,0
412,403,1997,12-22,0,1,0
412,403,1997,27-9,1,0,0
412,410,1997,37-3,1,0,0
275,412,1997,29-11,1,0,0
275,412,1997,31-11,1,0,0
398,412,1997,16-19,0,1,0
290,412,1997,30-9,1,0,0
183,412,1997,9-34,0,1,0
283,413,1997,15-18,0,1,0
283,413,1997,22-16,1,0,0
283,413,1997,9-27,0,1,0
84,414,1997,15-24,0,1,0
79,414,1997,2-35,0,1,0
297,414,1997,0-38,0,1,0
290,415,1997,28-9,1,0,0
395,428,1997,31-4,1,0,0
398,428,1997,31-10,1,0,0
84,489,1997,16-19,0,1,0
79,489,1997,9-34,0,1,0
297,489,1997,0-25,0,1,0
79,84,1998,9-34,0,1,0
183,84,1998,24-15,1,0,0
290,84,1998,14-20,0,1,0
79,137,1998,10-30,0,1,0
84,137,1998,21-17,1,0,0
398,154,1998,28-9,1,0,0
428,154,1998,14-21,0,1,0
275,157,1998,26-6,1,0,0
395,157,1998,28-10,1,0,0
395,157,1998,32-9,1,0,0
428,157,1998,9-25,0,1,0
290,157,1998,20-14,1,0,0
400,157,1998,20-15,1,0,0
412,157,1998,23-15,1,0,0
412,157,1998,22-14,1,0,0
398,215,1998,16-18,0,1,0
395,215,1998,31-12,1,0,0
154,215,1998,12-25,0,1,0
275,215,1998,24-10,1,0,0
290,215,1998,27-14,1,0,0
290,215,1998,26-10,1,0,0
393,215,1998,22-13,1,0,0
400,215,1998,31-7,1,0,0
400,215,1998,39-6,1,0,0
412,215,1998,12-19,0,1,0
412,215,1998,28-9,1,0,0
407,250,1998,17-18,0,1,0
407,250,1998,23-13,1,0,0
395,268,1998,40-0,1,0,0
398,268,1998,24-15,1,0,0
428,268,1998,14-26,0,1,0
154,268,1998,16-24,0,1,0
393,268,1998,29-9,1,0,0
400,268,1998,32-6,1,0,0
398,271,1998,31-3,1,0,0
428,271,1998,23-13,1,0,0
154,271,1998,15-17,0,1,0
290,271,1998,20-12,1,0,0
393,271,1998,28-8,1,0,0
400,271,1998,34-9,1,0,0
275,283,1998,24-5,1,0,0
275,283,1998,25-10,1,0,0
183,290,1998,12-25,0,1,0
395,290,1998,17-25,0,1,0
395,290,1998,23-9,1,0,0
398,290,1998,12-23,0,1,0
428,290,1998,14-28,0,1,0
395,298,1998,30-6,1,0,0
398,298,1998,16-18,0,1,0
154,298,1998,8-27,0,1,0
275,298,1998,27-6,1,0,0
393,298,1998,13-18,0,1,0
400,298,1998,28-8,1,0,0
183,377,1998,27-14,1,0,0
378,377,1998,21-10,1,0,0
183,378,1998,37-3,1,0,0
395,393,1998,26-12,1,0,0
398,393,1998,19-15,1,0,0
154,393,1998,6-31,0,1,0
275,395,1998,22-18,1,0,0
275,398,1998,30-3,1,0,0
183,398,1998,21-19,1,0,0
395,400,1998,17-18,0,1,0
395,400,1998,20-12,1,0,0
398,400,1998,10-27,0,1,0
428,400,1998,11-25,0,1,0
290,400,1998,21-13,1,0,0
412,403,1998,9-32,0,1,0
412,403,1998,20-15,1,0,0
275,412,1998,26-9,1,0,0
275,412,1998,31-3,1,0,0
428,412,1998,10-25,0,1,0
183,412,1998,18-20,0,1,0
283,413,1998,15-22,0,1,0
283,413,1998,29-13,1,0,0
84,414,1998,15-22,0,1,0
79,414,1998,9-34,0,1,0
290,415,1998,16-15,1,0,0
290,415,1998,24-15,1,0,0
395,428,1998,39-3,1,0,0
275,428,1998,25-8,1,0,0
84,489,1998,21-13,1,0,0
79,489,1998,19-22,0,1,0
297,79,1999,10-29,0,1,0
79,84,1999,4-32,0,1,0
297,84,1999,6-39,0,1,0
79,137,1999,9-24,0,1,0
84,137,1999,25-12,1,0,0
297,137,1999,8-32,0,1,0
395,154,1999,39-9,1,0,0
428,154,1999,16-21,0,1,0
275,157,1999,23-15,1,0,0
275,157,1999,24-14,1,0,0
395,157,1999,30-14,1,0,0
395,157,1999,32-7,1,0,0
428,157,1999,7-31,0,1,0
412,157,1999,17-19,0,1,0
412,157,1999,18-18,0,0,1
398,215,1999,21-9,1,0,0
398,215,1999,22-11,1,0,0
395,215,1999,35-3,1,0,0
428,215,1999,11-25,0,1,0
154,215,1999,20-20,0,0,1
275,215,1999,33-4,1,0,0
290,215,1999,25-14,1,0,0
400,215,1999,27-10,1,0,0
412,215,1999,23-10,1,0,0
407,250,1999,26-12,1,0,0
407,250,1999,17-18,0,1,0
395,268,1999,36-3,1,0,0
428,268,1999,17-24,0,1,0
154,268,1999,21-20,1,0,0
290,268,1999,20-13,1,0,0
290,268,1999,21-20,1,0,0
393,268,1999,31-10,1,0,0
400,268,1999,25-15,1,0,0
395,271,1999,32-6,1,0,0
398,271,1999,24-9,1,0,0
428,271,1999,20-17,1,0,0
154,271,1999,9-28,0,1,0
290,271,1999,23-12,1,0,0
400,271,1999,32-6,1,0,0
275,283,1999,32-6,1,0,0
183,290,1999,17-27,0,1,0
395,290,1999,30-9,1,0,0
398,290,1999,20-19,1,0,0
154,290,1999,19-20,0,1,0
398,298,1999,27-11,1,0,0
154,298,1999,13-21,0,1,0
290,298,1999,24-14,1,0,0
393,298,1999,24-15,1,0,0
400,298,1999,36-3,1,0,0
183,377,1999,43-3,1,0,0
378,377,1999,26-6,1,0,0
183,378,1999,33-3,1,0,0
395,393,1999,16-20,0,1,0
398,393,1999,17-22,0,1,0
398,393,1999,20-16,1,0,0
428,393,1999,10-26,0,1,0
154,393,1999,9-22,0,1,0
290,393,1999,14-20,0,1,0
275,395,1999,26-11,1,0,0
395,398,1999,29-12,1,0,0
183,398,1999,18-24,0,1,0
395,400,1999,14-21,0,1,0
395,400,1999,17-19,0,1,0
398,400,1999,17-23,0,1,0
428,400,1999,7-36,0,1,0
275,400,1999,21-17,1,0,0
275,400,1999,20-17,1,0,0
393,400,1999,6-30,0,1,0
412,403,1999,31-12,1,0,0
412,403,1999,17-18,0,1,0
275,412,1999,19-15,1,0,0
275,412,1999,24-16,1,0,0
395,412,1999,21-13,1,0,0
428,412,1999,3-37,0,1,0
290,412,1999,12-22,0,1,0
283,413,1999,20-19,1,0,0
283,413,1999,22-17,1,0,0
84,414,1999,16-16,0,0,1
79,414,1999,6-35,0,1,0
297,414,1999,7-31,0,1,0
290,415,1999,21-13,1,0,0
395,428,1999,29-13,1,0,0
398,428,1999,28-11,1,0,0
275,428,1999,34-4,1,0,0
84,489,1999,27-10,1,0,0
79,489,1999,6-29,0,1,0
297,489,1999,6-38,0,1,0
297,79,2000,15-19,0,1,0
79,84,2000,6-30,0,1,0
297,84,2000,9-34,0,1,0
183,84,2000,18-15,1,0,0
290,84,2000,14-19,0,1,0
79,137,2000,6-37,0,1,0
84,137,2000,20-12,1,0,0
297,137,2000,3-37,0,1,0
395,154,2000,37-6,1,0,0
398,154,2000,18-16,1,0,0
398,154,2000,23-18,1,0,0
183,154,2000,19-18,1,0,0
275,157,2000,10-22,0,1,0
395,157,2000,24-12,1,0,0
428,157,2000,9-28,0,1,0
290,157,2000,9-27,0,1,0
400,157,2000,16-17,0,1,0
412,157,2000,15-18,0,1,0
412,157,2000,18-17,1,0,0
398,215,2000,18-18,0,0,1
398,215,2000,19-15,1,0,0
395,215,2000,22-13,1,0,0
428,215,2000,10-24,0,1,0
275,215,2000,10-21,0,1,0
290,215,2000,7-27,0,1,0
393,215,2000,25-6,1,0,0
400,215,2000,25-9,1,0,0
412,215,2000,31-5,1,0,0
407,250,2000,18-21,0,1,0
407,250,2000,18-22,0,1,0
395,268,2000,41-3,1,0,0
398,268,2000,24-15,1,0,0
428,268,2000,27-9,1,0,0
154,268,2000,29-14,1,0,0
183,268,2000,23-16,1,0,0
393,268,2000,36-3,1,0,0
400,268,2000,35-6,1,0,0
398,271,2000,22-15,1,0,0
428,271,2000,22-15,1,0,0
154,271,2000,15-24,0,1,0
290,271,2000,19-16,1,0,0
393,271,2000,36-3,1,0,0
400,271,2000,31-12,1,0,0
275,283,2000,29-6,1,0,0
183,290,2000,19-16,1,0,0
395,290,2000,22-9,1,0,0
398,290,2000,20-17,1,0,0
428,290,2000,19-17,1,0,0
154,290,2000,9-28,0,1,0
275,290,2000,32-6,1,0,0
395,298,2000,42-0,1,0,0
398,298,2000,21-15,1,0,0
428,298,2000,20-19,1,0,0
154,298,2000,25-12,1,0,0
290,298,2000,19-13,1,0,0
183,298,2000,21-18,1,0,0
393,298,2000,30-3,1,0,0
183,377,2000,29-6,1,0,0
378,377,2000,16-16,0,0,1
183,378,2000,26-12,1,0,0
290,378,2000,20-13,1,0,0
395,393,2000,27-9,1,0,0
398,393,2000,9-26,0,1,0
428,393,2000,7-32,0,1,0
154,393,2000,9-31,0,1,0
275,395,2000,14-20,0,1,0
183,398,2000,15-19,0,1,0
395,400,2000,20-13,1,0,0
398,400,2000,6-32,0,1,0
428,400,2000,6-32,0,1,0
154,400,2000,0-38,0,1,0
275,400,2000,15-19,0,1,0
275,400,2000,15-16,0,1,0
290,400,2000,9-29,0,1,0
412,403,2000,23-16,1,0,0
412,403,2000,27-12,1,0,0
275,412,2000,16-16,0,0,1
275,412,2000,19-13,1,0,0
275,412,2000,19-16,1,0,0
395,412,2000,21-12,1,0,0
283,413,2000,24-13,1,0,0
283,413,2000,27-12,1,0,0
84,414,2000,16-19,0,1,0
79,414,2000,6-44,0,1,0
297,414,2000,15-30,0,1,0
395,428,2000,37-6,1,0,0
84,489,2000,35-3,1,0,0
79,489,2000,15-29,0,1,0
297,489,2000,16-23,0,1,0
297,79,2001,29-11,1,0,0
79,84,2001,10-32,0,1,0
297,84,2001,8-28,0,1,0
79,137,2001,0-50,0,1,0
84,137,2001,13-28,0,1,0
297,137,2001,6-37,0,1,0
398,154,2001,24-14,1,0,0
428,154,2001,18-19,0,1,0
428,154,2001,13-25,0,1,0
275,157,2001,24-14,1,0,0
