Season,Weight,Bracket,Round,Winner,Loser,Score,Decision Type
1987,142,0,7,2909,3301,17-10,1
1987,142,0,7,2926,3303,3-Jul,1
1987,142,0,7,2989,2970,1-Feb,1
1987,142,0,7,3075,2711,14-13,1
1987,142,0,7,3146,3306,6-Jul,1
1987,142,0,7,3230,3252,5-Jun,1
1987,142,0,7,3231,3297,5-Nov,1
1987,142,0,8,2909,2926,8-Oct,1
1987,142,0,8,2989,3146,Fall 5:20,2
1987,142,0,8,3230,2793,4-Sep,1
1987,142,0,8,3231,3075,15-1,5
1987,142,0,9,2909,3140,13-4,6
1987,142,0,9,2989,2896,Fall 1:22,2
1987,142,0,9,3199,3230,4-Jul,1
1987,142,0,9,3200,3231,2-Oct,6
1987,142,0,10,2989,2909,Fall 3:49,2
1987,142,0,10,3199,3200,6-Oct,1
1987,142,0,11,2797,3199,May-00,1
1987,142,0,11,2989,3198,2-Mar,1
1987,142,0,12,2797,2989,4-Aug,1
1987,142,0,13,3198,3199,2-Mar,1
1987,142,0,14,2909,3200,Med FFT,3
1987,142,1,0,2724,3302,2-Oct,6
1987,142,1,0,2896,2617,1-Oct,6
1987,142,1,0,2926,3304,Jul-00,1
1987,142,1,0,3140,2711,13-2,6
1987,142,1,0,3231,3148,14-1,5
1987,142,1,0,3253,2982,3-Jun,1
1987,142,1,1,2757,3267,6-Jul,1
1987,142,1,1,2797,3230,Fall 1:43,2
1987,142,1,1,2896,2793,2-Oct,6
1987,142,1,1,2909,2724,2-Mar,1
1987,142,1,1,2933,3146,"TF 19-3, 5:00",4
1987,142,1,1,2970,3253,2-Apr,1
1987,142,1,1,3075,3300,4-Jun,1
1987,142,1,1,3140,3299,"TF 23-8, 6:37",4
1987,142,1,1,3197,3297,16-8,6
1987,142,1,1,3198,2926,Mar-00,1
1987,142,1,1,3199,2989,2-Mar,1
1987,142,1,1,3200,3301,Aug-00,6
1987,142,1,1,3231,3296,Fall 4:58,2
1987,142,1,1,3252,3295,16-4,5
1987,142,1,1,3303,2846,7-Nov,1
1987,142,1,1,3306,3305,3-May,1
1987,142,1,2,2797,3252,2-Sep,1
1987,142,1,2,2896,2757,5-Dec,1
1987,142,1,2,2933,3306,4-Dec,6
1987,142,1,2,3140,3075,13-5,6
1987,142,1,2,3197,3231,14-6,6
1987,142,1,2,3198,3303,2-Mar,1
1987,142,1,2,3199,2970,4-May,1
1987,142,1,2,3200,2909,3-May,1
1987,142,1,3,2797,2896,Fall 4:31,2
1987,142,1,3,2933,3199,7-Dec,1
1987,142,1,3,3197,3140,5-Dec,1
1987,142,1,3,3198,3200,2-Mar,1
1987,142,1,4,2933,3198,6-Aug,1
1987,142,1,4,3197,2797,8-Sep,1
1987,142,1,5,3197,2933,Fall 3:52,2
1987,150,0,0,3308,3309,6-Nov,1
1987,150,0,7,2689,3316,May-00,1
1987,150,0,7,2819,3317,3-Nov,6
1987,150,0,7,2899,3312,7-Sep,1
1987,150,0,7,2976,2866,2-Mar,1
1987,150,0,7,3203,3308,"TF 17-1, 5:59",4
1987,150,0,7,3233,2851,Fall 1:34,2
1987,150,0,7,3307,3046,1-Jul,1
1987,150,0,7,3318,3320,2-Jun,1
1987,150,0,8,2819,3318,Fall 5:59,2
1987,150,0,8,2976,2689,2-May,1
1987,150,0,8,3203,3307,4-Jul,1
1987,150,0,8,3233,2899,Fall 1:26,2
1987,150,0,9,2819,3235,1-Apr,1
1987,150,0,9,2976,3234,3-Nov,6
1987,150,0,9,3142,3233,"5-5, 3-2",1
1987,150,0,9,3203,3232,3-Jul,1
1987,150,0,10,2819,2976,1-Jun,1
1987,150,0,10,3142,3203,4-Jul,1
1987,150,0,11,3057,2819,3-May,1
1987,150,0,11,3202,3142,1-Apr,1
1987,150,0,12,3202,3057,3-Jul,1
1987,150,0,13,3142,2819,2-Aug,1
1987,150,0,14,3203,2976,4-Aug,1
1987,150,1,0,2819,3119,2-Jun,1
1987,150,1,0,2866,2980,7-Nov,1
1987,150,1,0,2899,3311,15-3,5
1987,150,1,0,3202,3308,13-2,6
1987,150,1,0,3233,3310,May-00,1
1987,150,1,0,3316,3314,1-Apr,1
1987,150,1,1,2819,3179,2-Mar,1
1987,150,1,1,2873,3312,17-5,5
1987,150,1,1,2899,3313,4-Dec,6
1987,150,1,1,2976,3145,2-Mar,1
1987,150,1,1,3057,3318,4-Oct,1
1987,150,1,1,3142,2866,2-Jun,1
1987,150,1,1,3201,2689,4-Sep,1
1987,150,1,1,3202,3309,19-6,5
1987,150,1,1,3203,3177,3-Aug,1
1987,150,1,1,3232,3317,7-Nov,1
1987,150,1,1,3233,3152,2-Jul,1
1987,150,1,1,3234,2851,1-Mar,1
1987,150,1,1,3235,3046,19-6,5
1987,150,1,1,3307,3254,2-Jun,1
1987,150,1,1,3316,3315,2-Sep,1
1987,150,1,1,3320,3319,5-Oct,1
1987,150,1,2,2873,2899,4-Jul,1
1987,150,1,2,3057,3320,1-Mar,1
1987,150,1,2,3142,2976,5-Jun,1
1987,150,1,2,3201,3316,14-4,6
1987,150,1,2,3202,3203,2-May,1
1987,150,1,2,3232,2819,2-Mar,1
1987,150,1,2,3234,3233,2-Mar,1
1987,150,1,2,3235,3307,14-3,6
1987,150,1,3,2873,3234,3-Aug,1
1987,150,1,3,3057,3232,4-Jul,1
1987,150,1,3,3201,3142,6-Nov,1
1987,150,1,3,3202,3235,15-7,6
1987,150,1,4,2873,3202,15-2,5
1987,150,1,4,3201,3057,3-Jun,1
1987,150,1,5,2873,3201,"1-1, 1-1 Cr 5",1
1987,158,0,0,3327,3328,6-Oct,1
1987,158,0,7,2407,3329,5-Nov,1
1987,158,0,7,2915,3256,4-Nov,1
1987,158,0,7,3067,3324,1-Oct,6
1987,158,0,7,3099,3327,4-Aug,1
1987,158,0,7,3160,3255,Med FFT,3
1987,158,0,7,3236,3323,4-Sep,1
1987,158,0,7,3257,3331,Fall 1:18,2
1987,158,0,7,3258,2760,2-Aug,1
1987,158,0,8,2407,3257,2-Apr,1
1987,158,0,8,3067,2915,1-Jun,1
1987,158,0,8,3160,3099,2-Aug,1
1987,158,0,8,3236,3258,4-Aug,1
1987,158,0,9,3002,3236,DFT OT,3
1987,158,0,9,3067,3106,4-Aug,1
1987,158,0,9,3068,3160,1-Mar,1
1987,158,0,9,3206,2407,8-Oct,1
1987,158,0,10,3067,3002,4-Dec,6
1987,158,0,10,3206,3068,4-Jun,1
1987,158,0,11,3067,2847,2-Jun,1
1987,158,0,11,3206,3207,1-Jun,1
1987,158,0,12,3067,3206,1-Aug,1
1987,158,0,13,3207,2847,5-Jun,1
1987,158,0,14,3002,3068,1-Jun,1
1987,158,1,0,2915,2713,4-Jun,1
1987,158,1,0,3207,3327,17-7,6
1987,158,1,1,2407,3000,3-Sep,1
1987,158,1,1,2847,3324,7-Aug,1
1987,158,1,1,3002,3331,3-Nov,6
1987,158,1,1,3067,3021,1-Mar,1
1987,158,1,1,3068,2915,Fall 4:56,2
1987,158,1,1,3099,3326,2-Aug,1
1987,158,1,1,3106,3255,DFT,3
1987,158,1,1,3160,3086,4-May,1
1987,158,1,1,3204,3236,1-Aug,1
1987,158,1,1,3205,3329,3-Nov,6
1987,158,1,1,3206,2760,"TF 17-2, 7:00",4
1987,158,1,1,3207,3328,13-5,6
1987,158,1,1,3256,3325,4-Oct,1
1987,158,1,1,3257,3330,17-9,6
1987,158,1,1,3258,3321,13-7,1
1987,158,1,1,3323,3322,5-Jun,1
1987,158,1,2,2847,3067,Fall 6:47,2
1987,158,1,2,3002,3257,Fall 4:54,2
1987,158,1,2,3068,3256,8-Nov,1
1987,158,1,2,3106,3160,Fall 5:34,2
1987,158,1,2,3204,3323,Fall 2:53,2
1987,158,1,2,3205,2407,3-Jun,1
1987,158,1,2,3206,3258,3-Aug,1
1987,158,1,2,3207,3099,4-Sep,1
1987,158,1,3,2847,3068,3-May,1
1987,158,1,3,3204,3206,Fall 5:22,2
1987,158,1,3,3205,3002,2-Mar,1
1987,158,1,3,3207,3106,13-10,1
1987,158,1,4,3204,2847,Aug-00,6
1987,158,1,4,3205,3207,"1-1, 1-1 Cr 11",1
1987,158,1,5,3204,3205,3-Jun,1
1987,167,0,7,2769,3332,3-Sep,1
1987,167,0,7,3058,3134,5-Sep,1
1987,167,0,7,3128,2969,4-Jun,1
1987,167,0,7,3163,3122,Fall 1:38,2
1987,167,0,7,3171,3337,4-May,1
1987,167,0,7,3210,3339,2-Jun,1
1987,167,0,7,3260,3336,17-5,5
1987,167,0,7,3341,3340,6-Oct,1
1987,167,0,8,2769,3058,3-Apr,1
1987,167,0,8,3128,3171,2-Aug,1
1987,167,0,8,3163,3260,2-Jun,1
1987,167,0,8,3210,3341,"TF 18-2, 4:29",4
1987,167,0,9,2815,2769,6-Jul,1
1987,167,0,9,3084,3128,3-Apr,1
1987,167,0,9,3163,3237,1-May,1
1987,167,0,9,3210,3238,14-6,6
1987,167,0,10,2815,3163,Jan-00,1
1987,167,0,10,3084,3210,6-Oct,1
1987,167,0,11,2815,3164,1-May,1
1987,167,0,11,3209,3084,2-Oct,6
1987,167,0,12,3209,2815,1-Feb,1
1987,167,0,13,3084,3164,Med FFT,3
1987,167,0,14,3163,3210,3-Jun,1
1987,167,1,0,3260,3335,4-Jun,1
1987,167,1,0,3333,3147,7-Aug,1
1987,167,1,0,3337,3059,"5-5, 3-1",1
1987,167,1,1,2769,2655,7-Oct,1
1987,167,1,1,2815,3339,3-Nov,6
1987,167,1,1,2977,3122,"TF 16-1, 3:19",4
1987,167,1,1,3058,3333,2-Oct,6
1987,167,1,1,3084,3336,1-Apr,1
1987,167,1,1,3128,3338,2-Apr,1
1987,167,1,1,3163,2516,1-Aug,1
1987,167,1,1,3164,3134,3-May,1
1987,167,1,1,3171,2901,4-Jul,1
1987,167,1,1,3209,3341,3-Oct,1
1987,167,1,1,3210,3109,5-Oct,1
1987,167,1,1,3237,2969,1-Aug,1
1987,167,1,1,3238,3332,2-Aug,1
1987,167,1,1,3260,3120,Fall 4:37,2
1987,167,1,1,3340,3011,Fall 2:19,2
1987,167,1,1,3603,3337,"TF 23-8, 5:51",4
1987,167,1,2,2815,3210,2-Mar,1
1987,167,1,2,2977,3163,17-9,6
1987,167,1,2,3084,3260,Jun-00,1
1987,167,1,2,3164,3058,7-Nov,1
1987,167,1,2,3209,3340,15-4,6
1987,167,1,2,3237,3128,1-Jul,1
1987,167,1,2,3238,2769,6-Jul,1
1987,167,1,2,3603,3171,"TF 21-6, 4:25",4
1987,167,1,3,2977,3084,16-5,6
1987,167,1,3,3164,3238,6-Jul,1
1987,167,1,3,3209,2815,1-Jul,1
1987,167,1,3,3603,3237,2-Aug,1
1987,167,1,4,2977,3164,"TF 25-10, 5:41",4
1987,167,1,4,3603,3209,"2-2, 1-1 Cr 6",1
1987,167,1,5,2977,3603,4-Oct,1
1987,177,0,0,3042,2621,7-Oct,1
1987,177,0,7,2459,3055,4-Jun,1
1987,177,0,7,2788,2911,5-Jun,1
1987,177,0,7,2831,3346,Fall 5:59,2
1987,177,0,7,3030,3350,5-Sep,1
1987,177,0,7,3042,2580,14-4,6
1987,177,0,7,3064,3348,3-May,1
1987,177,0,7,3345,2835,2-Mar,1
1987,177,0,7,3349,2975,1-Mar,1
1987,177,0,8,2459,3345,17-6,6
1987,177,0,8,2788,3042,3-Jul,1
1987,177,0,8,2831,3064,4-Sep,1
1987,177,0,8,3030,3349,3-Apr,1
1987,177,0,9,2459,3239,1-May,1
1987,177,0,9,2831,3102,6-Jul,1
1987,177,0,9,3214,3030,4-Sep,1
1987,177,0,9,3215,2788,5-Nov,1
1987,177,0,10,2459,3215,6-Sep,1
1987,177,0,10,3214,2831,2-Sep,1
1987,177,0,11,2459,3213,2-Sep,1
1987,177,0,11,3087,3214,4-May,1
1987,177,0,12,3087,2459,3-Jul,1
1987,177,0,13,3214,3213,Med FFT,3
1987,177,0,14,3215,2831,2-Sep,1
1987,177,1,0,2831,3347,4-Sep,1
1987,177,1,0,2835,3343,13-3,6
1987,177,1,0,3213,3042,TF 19-3,4
1987,177,1,1,2580,3261,3-Dec,6
1987,177,1,1,2835,3344,4-Jun,1
1987,177,1,1,2911,3342,21-9,5
1987,177,1,1,3055,2740,"TF 17-2, 7:00",4
1987,177,1,1,3064,3129,4-Sep,1
1987,177,1,1,3087,3030,13-7,1
1987,177,1,1,3102,3345,"8-8, 7-3",1
1987,177,1,1,3211,3348,2-Jul,1
1987,177,1,1,3212,2459,Fall 0:36,2
1987,177,1,1,3213,2621,DSQ,3
1987,177,1,1,3214,2788,5-Jun,1
1987,177,1,1,3215,2975,1-Sep,6
1987,177,1,1,3239,2831,2-Apr,1
1987,177,1,1,3346,3010,5-Jun,1
1987,177,1,1,3349,2994,3-Jun,1
1987,177,1,1,3350,2725,13-5,6
1987,177,1,2,3087,3350,16-5,6
1987,177,1,2,3102,2835,"4-4, 2-1",1
1987,177,1,2,3211,3064,4-Oct,1
1987,177,1,2,3212,3055,17-5,5
1987,177,1,2,3213,2580,8-Oct,1
1987,177,1,2,3214,2911,2-Jul,1
1987,177,1,2,3215,3349,Jun-00,1
1987,177,1,2,3239,3346,14-8,1
1987,177,1,3,3087,3215,"4-4, 4-3",1
1987,177,1,3,3211,3239,3-Dec,6
1987,177,1,3,3212,3102,"TF 15-0, 7:00",4
1987,177,1,3,3213,3214,7-Sep,1
1987,177,1,4,3211,3087,2-Mar,1
1987,177,1,4,3212,3213,Fall 5:22,2
1987,177,1,5,3211,3212,2-May,1
1987,190,0,0,3354,3123,5-Jul,1
1987,190,0,7,2755,3355,1-Feb,1
1987,190,0,7,2838,2636,19-6,5
1987,190,0,7,3217,3358,4-Dec,6
1987,190,0,7,3240,3354,4-May,1
1987,190,0,7,3241,3026,2-Apr,1
1987,190,0,7,3262,3351,16-4,5
1987,190,0,7,3264,3353,3-Jul,1
1987,190,0,7,3360,3263,5-Jul,1
1987,190,0,8,2838,3262,3-Jun,1
1987,190,0,8,3217,3360,6-Jul,1
1987,190,0,8,3240,3264,4-May,1
1987,190,0,8,3241,2755,1-Jul,1
1987,190,0,9,2838,3061,6-Oct,1
1987,190,0,9,2962,3240,3-May,1
1987,190,0,9,3217,3242,6-Oct,1
1987,190,0,9,3218,3241,2-Jun,1
1987,190,0,10,2962,2838,17-8,6
1987,190,0,10,3217,3218,3-Apr,1
1987,190,0,11,2962,3216,6-Oct,1
1987,190,0,11,3014,3217,DFT,3
1987,190,0,12,3014,2962,4-May,1
1987,190,0,13,3216,3217,4-Jun,1
1987,190,0,14,3218,2838,Fall 1:41,2
1987,190,1,0,3218,3123,5-Jul,1
1987,190,1,0,3241,3092,Fall 5:59,2
1987,190,1,0,3262,3352,1-Oct,6
1987,190,1,1,2755,3356,3-Sep,1
1987,190,1,1,2808,3353,"3-3, 1-1 Cr 6",1
1987,190,1,1,2838,3065,6-Nov,1
1987,190,1,1,2961,3355,"TF 23-8, 6:58",4
1987,190,1,1,2962,3026,5-Nov,1
1987,190,1,1,3014,3360,"TF 17-2, 6:51",4
1987,190,1,1,3061,3217,3-Sep,1
1987,190,1,1,3216,2636,6-Aug,1
1987,190,1,1,3218,3354,2-Jun,1
1987,190,1,1,3240,3025,3-Jun,1
1987,190,1,1,3241,3265,"1-1, 2-1",1
1987,190,1,1,3242,3351,Fall 3:19,2
1987,190,1,1,3262,3131,1-Jul,1
1987,190,1,1,3263,3359,4-Dec,6
1987,190,1,1,3264,3005,5-Nov,1
1987,190,1,1,3358,3357,1-Apr,1
1987,190,1,2,2808,3264,7-Sep,1
1987,190,1,2,2961,2755,4-Nov,1
1987,190,1,2,2962,3241,Fall 3:50,2
1987,190,1,2,3014,3263,2-Sep,1
1987,190,1,2,3061,3358,Fall 0:41,2
1987,190,1,2,3216,2838,19-9,6
1987,190,1,2,3218,3240,Apr-00,1
1987,190,1,2,3242,3262,4-May,1
1987,190,1,3,2808,3218,2-Mar,1
1987,190,1,3,2961,2962,2-May,1
1987,190,1,3,3014,3061,2-Jul,1
1987,190,1,3,3216,3242,2-May,1
1987,190,1,4,2808,3216,3-Jul,1
1987,190,1,4,2961,3014,2-Apr,1
1987,190,1,5,2961,2808,3-Apr,1
1987,275,0,0,3371,2887,7-Oct,1
1987,275,0,7,2939,3362,1-Jun,1
1987,275,0,7,2974,3366,Feb-00,1
1987,275,0,7,3008,3367,"3-3, 5-1",1
1987,275,0,7,3077,3370,4-May,1
1987,275,0,7,3167,3361,5-Nov,1
1987,275,0,7,3222,3074,"3-3, 3-2",1
1987,275,0,7,3243,2596,3-May,1
1987,275,0,7,3371,3372,"2-2, 7-4",1
1987,275,0,8,2939,3167,1-Feb,1
1987,275,0,8,3077,3008,7-Sep,1
1987,275,0,8,3222,3371,"2-2, 2-1",1
1987,275,0,8,3243,2974,4-May,1
1987,275,0,9,3121,3243,3-Sep,1
1987,275,0,9,3143,3077,4-Nov,1
1987,275,0,9,3221,2939,2-Jul,1
1987,275,0,9,3222,2836,4-May,1
1987,275,0,10,3121,3221,3-Sep,1
1987,275,0,10,3143,3222,2-Apr,1
1987,275,0,11,3143,3139,Med FFT,3
1987,275,0,11,3219,3121,1-Jun,1
1987,275,0,12,3219,3143,9-Dec,1
1987,275,0,13,3121,3139,Med FFT,3
1987,275,0,14,3221,3222,1-Mar,1
1987,275,1,0,2630,2646,15-2,5
1987,275,1,0,2677,3365,4-Jun,1
1987,275,1,0,3107,3364,Fall 3:30,2
1987,275,1,0,3139,3371,1-Aug,1
1987,275,1,0,3362,3017,Feb-00,1
1987,275,1,0,3370,3369,Fall 5:39,2
1987,275,1,1,2836,3361,Mar-00,1
1987,275,1,1,2844,3367,5-Dec,1
1987,275,1,1,2974,2677,Fall 5:56,2
1987,275,1,1,3008,2630,2-Aug,1
1987,275,1,1,3040,2939,2-Jun,1
1987,275,1,1,3077,3368,5-Aug,1
1987,275,1,1,3121,3370,"2-2, 4-0",1
1987,275,1,1,3139,2887,Jun-00,1
1987,275,1,1,3143,2596,13-1,5
1987,275,1,1,3167,2953,6-Aug,1
1987,275,1,1,3219,3366,Fall 0:33,2
1987,275,1,1,3221,3074,DSQ,3
1987,275,1,1,3222,3373,8-Oct,1
1987,275,1,1,3243,3107,1-Feb,1
1987,275,1,1,3362,3363,1-Jun,1
1987,275,1,1,3372,3266,5-Jun,1
1987,275,1,2,2836,3167,Fall 1:51,2
1987,275,1,2,2844,3008,4-May,1
1987,275,1,2,3040,3362,15-3,5
1987,275,1,2,3121,3077,2-May,1
1987,275,1,2,3139,3372,2-Apr,1
1987,275,1,2,3143,3243,4-Sep,1
1987,275,1,2,3219,2974,"TF 24-9, 7:00",4
1987,275,1,2,3221,3222,1-May,1
1987,275,1,3,2844,3121,Fall 6:03,2
1987,275,1,3,3040,2836,9-Oct,1
1987,275,1,3,3139,3221,"3-3, 4-1",1
1987,275,1,3,3219,3143,17-9,6
1987,275,1,4,2844,3139,5-Jun,1
1987,275,1,4,3040,3219,6-Nov,1
1987,275,1,5,2844,3040,2-Apr,1
1988,118,0,0,3028,2528,3-Sep,1
1988,118,0,7,2508,2441,3-Apr,1
1988,118,0,7,2801,2670,5-Oct,1
1988,118,0,7,2829,2772,1-Jun,1
1988,118,0,7,2987,2948,2-Oct,6
1988,118,0,7,3028,3097,4-Sep,1
1988,118,0,7,3130,2842,3-Jun,1
1988,118,0,7,3150,2469,13-6,1
1988,118,0,7,3154,2824,1-Mar,1
1988,118,0,8,2987,2829,4-May,1
1988,118,0,8,3028,3154,4-Nov,1
1988,118,0,8,3130,2801,Fall 8:11 OT,2
1988,118,0,8,3150,2508,Fall 1:50,2
1988,118,0,9,2641,3130,1-Apr,1
1988,118,0,9,2674,2987,1-Mar,1
1988,118,0,9,2796,3150,3-Sep,1
1988,118,0,9,3028,3144,2-Apr,1
1988,118,0,10,2641,3028,DFT,3
1988,118,0,10,2796,2674,May-00,1
1988,118,0,11,2796,2777,2-May,1
1988,118,0,11,2803,2641,4-Jul,1
1988,118,0,12,2796,2803,5-Jun,1
1988,118,0,13,2777,2641,2-Mar,1
1988,118,0,14,2674,3028,Med FFT,3
1988,118,1,0,2469,2791,2-May,1
1988,118,1,0,2508,3124,Apr-00,1
1988,118,1,0,2772,3095,5-Jun,1
1988,118,1,0,2796,3028,6-Dec,1
1988,118,1,0,2801,3172,1-Oct,6
1988,118,1,1,2441,3117,2-Sep,1
1988,118,1,1,2641,2829,2-Aug,1
1988,118,1,1,2670,3054,2-Apr,1
1988,118,1,1,2674,2842,1-May,1
1988,118,1,1,2772,2922,2-Jul,1
1988,118,1,1,2777,2948,18-8,6
1988,118,1,1,2796,2528,18-4,6
1988,118,1,1,2803,2801,2-Aug,1
1988,118,1,1,2805,2508,"TF 24-9, 5:31",4
1988,118,1,1,2987,2605,14-6,6
1988,118,1,1,3097,3045,6-Dec,1
1988,118,1,1,3103,2824,Fall 2:03,2
1988,118,1,1,3130,2823,14-4,6
1988,118,1,1,3144,2469,5-Jul,1
1988,118,1,1,3150,2627,10-Nov,1
1988,118,1,1,3154,3001,14-3,6
1988,118,1,2,2641,2772,Fall 5:45,2
1988,118,1,2,2674,3130,10-Nov,1
1988,118,1,2,2777,2987,2-May,1
1988,118,1,2,2796,3097,"5-5, 4-0",1
1988,118,1,2,2803,2670,2-Aug,1
1988,118,1,2,2805,2441,20-8,6
1988,118,1,2,3103,3154,4-Dec,6
1988,118,1,2,3144,3150,3-Dec,6
1988,118,1,3,2777,2641,7-Dec,1
1988,118,1,3,2803,2674,4-Jun,1
1988,118,1,3,2805,3144,18-7,6
1988,118,1,3,3103,2796,8-Oct,1
1988,118,1,4,2805,2777,14-8,1
1988,118,1,4,3103,2803,7-Nov,1
1988,118,1,5,2805,3103,4-Nov,1
1988,126,0,0,3153,2999,17-7,6
1988,126,0,7,2644,3175,2-May,1
1988,126,0,7,2706,3009,Fall 5:58,2
1988,126,0,7,2746,3136,15-8,1
1988,126,0,7,3044,2501,5-Oct,1
1988,126,0,7,3069,3070,2-May,1
1988,126,0,7,3105,3098,15-1,6
1988,126,0,7,3112,3114,16-6,6
1988,126,0,7,3153,2588,18-5,6
1988,126,0,8,2644,3044,4-Jul,1
1988,126,0,8,2746,2706,4-Jul,1
1988,126,0,8,3105,3153,Fall 3:17,2
1988,126,0,8,3112,3069,18-12,1
1988,126,0,9,2746,3078,Med FFT,3
1988,126,0,9,2813,2644,5-Jul,1
1988,126,0,9,2833,3105,2-May,1
1988,126,0,9,3112,2949,2-Jul,1
1988,126,0,10,2746,2813,6-Nov,1
1988,126,0,10,3112,2833,"4-4, 3-0",1
1988,126,0,11,2746,2602,9-Nov,1
1988,126,0,11,3112,3066,18-6,6
1988,126,0,12,3112,2746,2-Jul,1
1988,126,0,13,3066,2602,7-Aug,1
1988,126,0,14,2833,2813,9-Oct,1
1988,126,1,0,3115,3153,Apr-00,1
1988,126,1,1,2501,2751,10-Nov,1
1988,126,1,1,2588,3015,Fall 6:54,2
1988,126,1,1,2602,3175,1-Jul,1
1988,126,1,1,2644,3053,Fall 6:39,2
1988,126,1,1,2813,3114,18-6,6
1988,126,1,1,2833,2746,14-2,6
1988,126,1,1,2883,2706,13-6,1
1988,126,1,1,2949,3044,14-4,6
1988,126,1,1,3009,3013,2-Nov,6
1988,126,1,1,3066,3069,4-Dec,6
1988,126,1,1,3070,3104,5-Aug,1
1988,126,1,1,3078,3105,2-Oct,6
1988,126,1,1,3098,2856,4-May,1
1988,126,1,1,3112,3079,8-Oct,1
1988,126,1,1,3115,2999,4-Dec,6
1988,126,1,1,3136,3034,"6-6, 3-1",1
1988,126,1,2,2602,2644,"4-4, 5-4",1
1988,126,1,2,2813,3112,19-11,6
1988,126,1,2,2833,3136,1-Nov,6
1988,126,1,2,2883,3009,"TF 17-2, 4:47",4
1988,126,1,2,2949,2501,1-Apr,1
1988,126,1,2,3066,3070,17-5,6
1988,126,1,2,3078,3098,4-Nov,1
1988,126,1,2,3115,2588,"TF 22-7, 4:55",4
1988,126,1,3,2602,2949,Fall 6:05,2
1988,126,1,3,2883,2833,2-Mar,1
1988,126,1,3,3066,2813,22-8,6
1988,126,1,3,3115,3078,DFT,3
1988,126,1,4,2883,2602,7-Aug,1
1988,126,1,4,3115,3066,"TF 18-2, 6:28",4
1988,126,1,5,2883,3115,4-May,1
1988,134,0,0,2717,2533,6-Nov,1
1988,134,0,0,2739,2410,Fall 5:38,2
1988,134,0,7,2573,2582,3-Sep,1
1988,134,0,7,2701,3156,2-Jun,1
1988,134,0,7,2717,2400,2-Jun,1
1988,134,0,7,2809,2739,3-Sep,1
1988,134,0,7,2858,3085,Fall 3:31,2
1988,134,0,7,3018,2432,6-Jul,1
1988,134,0,7,3027,2872,Fall 2:33,2
1988,134,0,7,3169,2906,Med FFT,3
1988,134,0,8,2717,2573,3-Aug,1
1988,134,0,8,2858,3169,3-Jun,1
1988,134,0,8,3018,2809,1-Apr,1
1988,134,0,8,3027,2701,Fall 1:23,2
1988,134,0,9,2717,2812,4-Sep,1
1988,134,0,9,2820,3027,Nov-00,6
1988,134,0,9,3018,2792,4-May,1
1988,134,0,9,3174,2858,4-Jul,1
1988,134,0,10,2820,2717,3-Oct,1
1988,134,0,10,3174,3018,3-May,1
1988,134,0,11,2820,2828,2-Oct,6
1988,134,0,11,3174,2983,3-Apr,1
1988,134,0,12,2820,3174,13-7,1
1988,134,0,13,2983,2828,4-Jul,1
1988,134,0,14,2717,3018,2-Jun,1
1988,134,1,0,2701,3111,7-Nov,1
1988,134,1,0,2820,2410,Fall 2:43,2
1988,134,1,0,2956,3012,5-Jul,1
1988,134,1,0,3027,3132,2-Mar,1
1988,134,1,0,3101,2448,6-Aug,1
1988,134,1,0,3174,2533,"TF 22-6, 7:00",4
1988,134,1,1,2400,2771,2-Mar,1
1988,134,1,1,2432,3101,Fall 3:34,2
1988,134,1,1,2573,2780,Fall 2:38,2
1988,134,1,1,2701,2821,4-Sep,1
1988,134,1,1,2792,3156,13-5,6
1988,134,1,1,2809,2978,5-Nov,1
1988,134,1,1,2812,2906,DFT,3
1988,134,1,1,2820,2739,18-4,6
1988,134,1,1,2828,2582,14-6,6
1988,134,1,1,2858,2956,2-Sep,1
1988,134,1,1,2890,3018,Fall 5:43,2
1988,134,1,1,2983,3085,"4-4, 1-1 Cr",1
1988,134,1,1,3027,2514,Nov-00,6
1988,134,1,1,3149,2872,Fall 6:26,2
1988,134,1,1,3169,3003,1-Apr,1
1988,134,1,1,3174,2717,16-9,1
1988,134,1,2,2792,2701,6-Jul,1
1988,134,1,2,2812,3169,3-Sep,1
1988,134,1,2,2820,2809,18-7,6
1988,134,1,2,2828,2573,3-Apr,1
1988,134,1,2,2890,2432,13-5,6
1988,134,1,2,2983,2858,"6-6, 1-1 Cr",1
1988,134,1,2,3149,3027,21-8,6
1988,134,1,2,3174,2400,2-May,1
1988,134,1,3,2828,3174,"4-4, 5-0",1
1988,134,1,3,2890,2820,14-4,6
1988,134,1,3,2983,2812,Feb-00,1
1988,134,1,3,3149,2792,Fall 6:29,2
1988,134,1,4,2890,2983,2-Oct,6
1988,134,1,4,3149,2828,Fall 6:07,2
1988,134,1,5,3149,2890,2-Sep,1
1988,142,0,7,2363,3135,4-Oct,1
1988,142,0,7,2437,2860,7-Aug,1
1988,142,0,7,2793,2951,7-Aug,1
1988,142,0,7,2985,2891,2-Mar,1
1988,142,0,7,3019,3140,"10-10, 8-7",1
1988,142,0,7,3075,3152,4-Sep,1
1988,142,0,7,3093,2786,15-10,1
1988,142,0,7,3137,3159,Fall 0:44,2
1988,142,0,8,2363,3137,5-Jul,1
1988,142,0,8,2437,3075,"4-4, 5-1",1
1988,142,0,8,2793,3019,3-Jul,1
1988,142,0,8,3093,2985,"5-5, 1-0",1
1988,142,0,9,2480,2363,2-May,1
