Season,Weight,Wrestler Number,Bracket Position,Consolation Position,Seed,Place
2007,157,14236,35,10,,
2007,157,10652,36,14,,
2007,165,10641,1,,1,2
2007,165,14631,2,16,,
2007,165,14632,3,19,,
2007,165,14633,4,15,,
2007,165,10684,5,27,9,3
2007,165,14634,6,14,,
2007,165,14635,7,20,,
2007,165,14072,8,13,8,
2007,165,10634,9,28,5,
2007,165,14639,10,12,,
2007,165,14636,11,17,,
2007,165,13973,12,11,12,
2007,165,14638,13,10,,
2007,165,14579,14,18,,
2007,165,14637,15,9,,
2007,165,10643,16,29,4,5
2007,165,13891,17,25,3,4
2007,165,14640,18,8,,
2007,165,14641,19,23,,
2007,165,14642,20,7,,
2007,165,13984,21,6,11,
2007,165,14549,22,24,,8
2007,165,14245,23,5,,
2007,165,10274,24,30,6,6
2007,165,10628,25,26,7,7
2007,165,13978,26,4,,
2007,165,14643,27,3,,
2007,165,14565,28,21,10,
2007,165,14644,29,22,,
2007,165,14646,30,2,,
2007,165,14645,31,1,,
2007,165,14050,32,,2,1
2007,165,14630,33,,,
2007,174,10669,1,,1,1
2007,174,14648,2,16,,
2007,174,14649,3,15,,
2007,174,13996,4,19,,
2007,174,10273,5,27,9,8
2007,174,14268,6,14,,
2007,174,10654,7,20,,
2007,174,14267,8,13,8,4
2007,174,14064,9,29,5,3
2007,174,14532,10,12,,
2007,174,14259,11,11,,
2007,174,13992,12,17,,
2007,174,14650,13,,,
2007,174,14580,14,28,,
2007,174,14651,15,9,,
2007,174,14067,16,18,4,
2007,174,14071,17,8,3,6
2007,174,14066,18,30,,5
2007,174,13997,19,7,,
2007,174,13981,20,23,,
2007,174,13993,21,25,11,
2007,174,10660,22,,,
2007,174,14654,23,5,,
2007,174,14065,24,24,6,
2007,174,14260,25,4,7,7
2007,174,14012,26,21,,
2007,174,14005,27,3,,
2007,174,10224,28,26,10,
2007,174,14656,29,22,,
2007,174,14657,30,2,,
2007,174,14655,31,,,
2007,174,13998,32,,2,2
2007,174,14647,33,1,,
2007,174,14566,34,6,12,
2007,174,14653,35,10,,
2007,174,14658,36,,,
2007,184,13893,1,,1,1
2007,184,10678,2,1,,
2007,184,14016,3,2,,
2007,184,14659,4,24,,
2007,184,14261,5,26,9,
2007,184,14536,6,3,,
2007,184,14270,7,4,,
2007,184,14004,8,23,8,
2007,184,14075,9,25,5,
2007,184,14662,10,5,,
2007,184,13989,12,22,12,
2007,184,14582,13,21,,
2007,184,14660,14,7,,
2007,184,14661,15,8,,
2007,184,14271,16,30,4,5
2007,184,14567,17,20,3,6
2007,184,14663,18,9,,
2007,184,14581,20,28,,8
2007,184,14568,21,11,11,
2007,184,14890,22,19,,
2007,184,14665,23,12,,
2007,184,14569,24,,6,2
2007,184,10194,25,27,7,4
2007,184,14583,26,13,,
2007,184,14668,27,14,,
2007,184,14269,28,18,10,7
2007,184,14667,29,15,,
2007,184,14666,30,17,,
2007,184,14531,31,16,,
2007,184,13897,32,29,2,3
2007,197,14500,1,16,1,
2007,197,14669,2,19,,
2007,197,14670,3,15,,
2007,197,10671,4,27,,8
2007,197,10675,5,,9,2
2007,197,14671,6,14,,
2007,197,14022,7,13,,
2007,197,13913,8,20,8,
2007,197,10687,9,28,5,6
2007,197,14007,10,12,,
2007,197,10679,11,11,,
2007,197,14069,12,17,12,
2007,197,14672,13,10,,
2007,197,14673,14,18,,
2007,197,14077,15,9,,
2007,197,13914,16,29,4,5
2007,197,14076,17,25,3,7
2007,197,14264,18,8,,
2007,197,14584,19,23,,
2007,197,10705,20,7,,
2007,197,14070,21,30,11,3
2007,197,14674,22,6,,
2007,197,14286,23,24,,
2007,197,10694,24,5,6,4
2007,197,14570,25,26,7,
2007,197,14675,26,4,,
2007,197,14676,27,3,,
2007,197,13899,28,21,10,
2007,197,14677,29,22,,
2007,197,14678,30,2,,
2007,197,14287,31,1,,
2007,197,14008,32,,2,1
2007,197,14679,33,,,
2007,285,10561,1,,1,1
2007,285,14528,2,16,,
2007,285,14291,3,19,,
2007,285,14680,4,15,,
2007,285,14034,5,27,9,8
2007,285,14681,6,14,,
2007,285,14041,7,13,,
2007,285,14573,8,20,8,
2007,285,14038,9,29,5,4
2007,285,14683,10,12,,
2007,285,14684,11,11,,
2007,285,14571,12,17,12,6
2007,285,14685,13,10,,
2007,285,14686,14,18,,
2007,285,14263,15,9,,
2007,285,13900,16,28,4,3
2007,285,14309,17,30,3,5
2007,285,14687,18,8,,
2007,285,14688,19,7,,
2007,285,14020,20,23,,
2007,285,14068,21,6,11,
2007,285,14585,22,25,,
2007,285,14530,23,5,,
2007,285,14574,24,24,6,
2007,285,13901,25,21,7,
2007,285,14689,26,,,
2007,285,10722,27,26,,7
2007,285,14037,28,3,10,
2007,285,14284,29,22,,
2007,285,14691,30,2,,
2007,285,14690,31,1,,
2007,285,14572,32,,2,2
2007,285,14682,33,4,,
2008,125,14555,1,,1,1
2008,125,14917,2,16,,
2008,125,14836,3,15,,
2008,125,14586,4,19,,
2008,125,14843,5,20,9,
2008,125,13923,6,14,,
2008,125,8452,7,13,,
2008,125,14541,8,27,8,7
2008,125,14533,9,29,5,6
2008,125,14588,10,12,,
2008,125,10572,11,17,,4
2008,125,14520,12,11,12,
2008,125,14850,13,10,,
2008,125,14592,14,18,,
2008,125,14126,15,9,,
2008,125,10574,16,28,4,5
2008,125,14053,17,30,3,3
2008,125,14806,18,8,,
2008,125,14929,19,7,,
2008,125,14920,20,23,,
2008,125,13924,21,24,11,
2008,125,14129,22,6,,
2008,125,14885,23,5,,
2008,125,14201,24,25,6,
2008,125,13918,25,21,7,
2008,125,13920,26,4,,
2008,125,14897,27,3,,
2008,125,14867,28,26,10,8
2008,125,14815,29,2,,
2008,125,13919,30,22,,
2008,125,14587,31,1,,
2008,125,14511,32,,2,2
2008,125,14591,33,,,
2008,125,14856,34,,,
2008,133,14823,1,29,1,3
2008,133,14931,2,16,,
2008,133,14193,3,19,,
2008,133,14125,4,15,,
2008,133,14602,5,14,9,
2008,133,14548,6,20,,
2008,133,13916,7,13,,
2008,133,13884,8,27,8,5
2008,133,14521,9,28,5,7
2008,133,14857,10,12,,
2008,133,14908,11,17,,
2008,133,14203,12,11,12,
2008,133,14791,13,18,,
2008,133,14692,14,10,,
2008,133,14594,15,9,,
2008,133,14788,16,,4,2
2008,133,13881,17,,3,1
2008,133,14893,18,,,
2008,133,14925,19,23,,
2008,133,14904,20,7,,
2008,133,14202,21,25,11,8
2008,133,14868,22,6,,
2008,133,14880,23,5,,
2008,133,14537,24,24,6,
2008,133,14822,25,26,7,6
2008,133,14881,26,4,,
2008,133,10576,27,3,,
2008,133,14132,28,21,10,
2008,133,14055,29,22,,
2008,133,14595,30,2,,
2008,133,14593,31,1,,
2008,133,14557,32,30,2,4
2008,133,14876,33,8,,
2008,133,4,34,,,
2008,133,14927,35,,,
2008,141,13906,1,,1,2
2008,141,14208,2,1,,
2008,141,14884,3,2,,
2008,141,14189,4,24,,
2008,141,14522,5,26,9,5
2008,141,14918,6,3,,
2008,141,14837,7,23,,
2008,141,14789,8,4,8,
2008,141,14217,9,25,5,7
2008,141,14899,10,5,,
2008,141,14222,11,6,,
2008,141,14827,12,22,12,
2008,141,13942,13,7,,
2008,141,14556,14,21,,
2008,141,14888,15,8,,
2008,141,13885,16,30,4,4
2008,141,14786,17,28,3,
2008,141,14838,18,9,,
2008,141,14889,19,10,,
2008,141,14909,20,20,,
2008,141,14831,21,11,11,
2008,141,13905,22,19,,
2008,141,14915,23,12,,
2008,141,14575,24,,6,1
2008,141,14559,25,18,7,
2008,141,14855,26,13,,
2008,141,14603,27,27,,6
2008,141,14875,28,14,10,8
2008,141,14860,29,15,,
2008,141,14209,30,17,,
2008,141,13930,31,16,,
2008,141,13925,32,29,2,3
2008,149,14787,1,,1,1
2008,149,14238,2,16,,
2008,149,10590,3,,,
2008,149,14830,4,19,,
2008,149,14563,5,27,9,8
2008,149,14216,6,14,,
2008,149,14225,7,13,,
2008,149,14614,8,20,8,
2008,149,13890,9,28,5,4
2008,149,10709,10,12,,
2008,149,14932,11,,,
2008,149,14229,12,17,12,
2008,149,14907,13,10,,
2008,149,14895,14,18,,
2008,149,14206,15,9,,
2008,149,14610,16,29,4,3
2008,149,14560,17,25,3,6
2008,149,14883,18,8,,
2008,149,14861,19,7,,
2008,149,14604,20,23,,
2008,149,13907,21,24,11,
2008,149,13944,22,6,,
2008,149,14849,23,,,
2008,149,14627,24,,6,2
2008,149,14576,25,30,7,5
2008,149,14615,26,4,,
2008,149,14207,27,21,,
2008,149,14561,28,3,10,
2008,149,14523,29,22,,
2008,149,13943,30,,,
2008,149,14910,31,2,,
2008,149,14056,32,26,2,7
2008,149,14894,33,1,,
2008,149,14905,34,,,
2008,149,14226,35,5,,
2008,149,14518,36,11,,
2008,149,14873,37,15,,
2008,157,14058,1,26,1,5
2008,157,14847,2,1,,
2008,157,14810,4,24,,
2008,157,14621,5,3,9,
2008,157,14858,6,23,,
2008,157,14242,7,4,,
2008,157,13937,8,,8,1
2008,157,13909,9,22,5,
2008,157,14933,10,5,,
2008,157,14798,11,6,,
2008,157,14578,12,30,12,6
2008,157,14619,13,25,,
2008,157,10652,15,8,,
2008,157,13911,16,21,4,4
2008,157,14562,17,29,3,3
2008,157,14877,18,9,,
2008,157,14845,19,10,,
2008,157,14886,20,20,,
2008,157,14059,21,28,11,
2008,157,14851,22,11,,
2008,157,14535,23,12,,
2008,157,10618,24,19,6,
2008,157,14524,25,18,7,7
2008,157,14612,26,13,,8
2008,157,14435,27,14,,
2008,157,14239,28,27,10,
2008,157,14526,29,17,,
2008,157,14628,30,15,,
2008,157,14063,32,,2,2
2008,165,13891,1,,1,2
2008,165,14896,2,1,,
2008,165,14630,3,24,,
2008,165,14911,4,2,,
2008,165,14887,5,23,9,
2008,165,14579,6,3,,
2008,165,14859,7,4,,
2008,165,14564,8,26,8,5
2008,165,14643,9,25,5,8
2008,165,14865,10,5,,
2008,165,14804,11,6,,
2008,165,14900,12,22,12,
2008,165,14903,13,21,,
2008,165,14631,14,7,,
2008,165,14870,15,8,,
2008,165,14844,16,30,4,4
2008,165,14515,17,29,3,3
2008,165,14832,18,9,,
2008,165,13984,19,20,,
2008,165,13982,20,10,,
2008,165,14236,21,19,11,
2008,165,14577,22,11,,
2008,165,14641,23,12,,
2008,165,14813,24,28,6,7
2008,165,14835,25,13,7,
2008,165,14644,26,18,,
2008,165,14864,27,14,,
2008,165,14565,28,27,10,6
2008,165,14878,29,15,,
2008,165,14936,30,17,,
2008,165,13967,31,16,,
2008,165,14050,32,,2,1
2008,174,13998,1,,1,1
2008,174,14005,2,1,,
2008,174,14898,3,24,,
2008,174,14853,4,2,,
2008,174,14066,5,23,9,
2008,174,14839,6,3,,
2008,174,14649,7,26,,
2008,174,13996,8,4,8,
2008,174,14260,9,25,5,5
2008,174,14273,10,5,,
2008,174,14890,11,22,,
2008,174,10654,12,6,12,
2008,174,14568,13,21,,
2008,174,14653,14,7,,
2008,174,14648,15,8,,
2008,174,14790,16,30,4,3
2008,174,14792,17,29,3,4
2008,174,14863,18,9,,
2008,174,14817,19,20,,
2008,174,14871,20,10,,
2008,174,14072,21,28,11,6
2008,174,14892,22,11,,
2008,174,14654,23,12,,
2008,174,14538,24,19,6,8
2008,174,14267,25,27,7,7
2008,174,14937,26,13,,
2008,174,13964,27,14,,
2008,174,14566,28,18,10,
2008,174,14824,29,15,,
2008,174,14650,30,17,,
2008,174,14657,31,16,,
2008,174,14071,32,,2,2
2008,184,14569,1,,1,2
2008,184,14665,2,16,,
2008,184,14663,3,19,,
2008,184,14891,4,15,,
2008,184,14919,5,14,9,
2008,184,14833,6,20,,
2008,184,14661,7,13,,
2008,184,13897,8,27,8,
2008,184,14012,9,12,5,
2008,184,14268,10,28,,
2008,184,14809,11,11,,
2008,184,14531,12,17,12,7
2008,184,14882,13,10,,
2008,184,14662,14,18,,
2008,184,14848,15,9,,
2008,184,14261,16,29,4,4
2008,184,14271,17,23,3,3
2008,184,14259,18,8,,
2008,184,14275,19,25,,
2008,184,14934,20,7,,
2008,184,13989,21,24,11,
2008,184,14901,22,6,,
2008,184,14939,23,5,,
2008,184,14075,24,30,6,5
2008,184,14536,25,26,7,6
2008,184,14009,26,4,,
2008,184,14938,27,3,,
2008,184,14912,28,21,10,8
2008,184,14077,29,22,,
2008,184,14869,30,2,,
2008,184,14923,31,1,,
2008,184,14567,32,,2,1
2008,184,14825,33,,,
2008,197,14008,1,29,1,5
2008,197,14906,2,16,,
2008,197,14667,3,19,,
2008,197,14630,4,15,,
2008,197,14677,5,20,9,
2008,197,14840,6,14,,
2008,197,14846,7,13,,
2008,197,14570,8,27,8,4
2008,197,14500,9,28,5,7
2008,197,14828,10,12,,
2008,197,14019,11,17,,
2008,197,14004,12,11,12,
2008,197,14020,13,10,,
2008,197,14874,14,18,,
2008,197,14924,15,9,,
2008,197,13899,16,,4,2
2008,197,14076,17,23,3,
2008,197,14676,18,8,,
2008,197,14902,19,7,,
2008,197,14819,20,25,,8
2008,197,14007,21,24,11,
2008,197,14854,22,6,,
2008,197,14671,23,5,,
2008,197,14069,24,30,6,6
2008,197,14584,25,26,7,3
2008,197,14286,26,4,,
2008,197,14914,27,3,,
2008,197,13913,28,21,10,
2008,197,14287,29,2,,
2008,197,14834,30,22,,
2008,197,14921,31,1,,
2008,197,13914,32,,2,1
2008,197,14826,33,,,
2008,285,13900,1,,1,1
2008,285,14852,2,16,,
2008,285,14879,3,19,,
2008,285,14926,4,15,,
2008,285,14683,5,20,9,
2008,285,14801,6,14,,
2008,285,14689,7,13,,
2008,285,14309,8,27,8,7
2008,285,14528,9,29,5,4
2008,285,14841,10,12,,
2008,285,14688,11,11,,
2008,285,14686,12,17,12,
2008,285,14829,13,18,,
2008,285,14866,14,10,,
2008,285,14691,15,9,,
2008,285,13901,16,28,4,5
2008,285,14574,17,30,3,3
2008,285,14290,18,8,,
2008,285,14585,19,23,,
2008,285,14872,20,7,,
2008,285,14034,21,24,11,
2008,285,14690,22,6,,
2008,285,14291,23,5,,
2008,285,14684,24,25,6,8
2008,285,14530,25,26,7,6
2008,285,14922,26,,,
2008,285,14913,27,3,,
2008,285,14032,28,21,10,
2008,285,14673,29,2,,
2008,285,14284,30,22,,
2008,285,14682,31,1,,
2008,285,10694,32,,2,2
2008,285,14862,33,4,,
2009,125,14053,1,,1,2
2009,125,13915,2,16,,
2009,125,15156,3,15,,
2009,125,15157,4,19,,
2009,125,14815,5,20,9,
2009,125,15158,6,14,,
2009,125,15159,7,13,,
2009,125,14843,8,27,8,
2009,125,14533,9,17,5,
2009,125,15160,10,,,
2009,125,14806,11,11,,
2009,125,14917,12,29,12,4
2009,125,14587,13,10,,
2009,125,15161,14,18,,
2009,125,14592,15,9,,
2009,125,14541,16,28,4,3
2009,125,14555,17,30,3,5
2009,125,15162,18,8,,
2009,125,15163,19,23,,
2009,125,14885,20,7,,8
2009,125,15140,21,25,11,6
2009,125,15164,22,6,,
2009,125,15166,23,5,,
2009,125,14867,24,24,6,
2009,125,14836,25,26,7,
2009,125,15167,26,4,,
2009,125,14920,27,3,,
2009,125,15141,28,21,10,7
2009,125,15168,29,2,,
2009,125,15169,30,22,,
2009,125,14119,31,1,,
2009,125,14051,32,,2,1
2009,125,15165,33,12,,
2009,133,14823,1,,1,1
2009,133,15170,2,16,,
2009,133,15171,3,15,,
2009,133,15172,4,19,,
2009,133,14537,5,27,9,
2009,133,14127,6,14,,
2009,133,15173,7,13,,
2009,133,14202,8,20,8,8
2009,133,13882,9,29,5,4
2009,133,14868,10,12,,
2009,133,15174,11,11,,
2009,133,14857,12,17,12,6
2009,133,15175,13,10,,
2009,133,15176,14,18,,
2009,133,15177,15,,,
2009,133,14310,16,28,4,7
2009,133,14593,17,23,,
2009,133,14601,18,8,,
2009,133,15178,19,7,,
2009,133,14594,20,25,,
2009,133,14822,21,24,11,
2009,133,15179,22,6,,
2009,133,14548,23,5,,
2009,133,14511,24,30,6,3
2009,133,14521,25,21,7,
2009,133,14595,26,4,,
2009,133,14125,27,3,,
2009,133,14054,28,26,10,
2009,133,15180,29,2,,
2009,133,15181,30,22,,
2009,133,14893,31,1,,
2009,133,14193,32,,2,2
2009,133,14557,33,9,3,5
2009,141,14786,1,19,1,7
2009,141,15182,2,16,,
2009,141,15183,3,27,,
2009,141,13930,4,15,,
2009,141,14855,5,14,9,
2009,141,14232,6,20,,
2009,141,15050,7,13,,8
2009,141,14189,8,,8,2
2009,141,14315,9,17,5,
2009,141,14838,10,12,,
2009,141,14908,11,11,,
2009,141,14884,12,28,12,
2009,141,14211,13,10,,
2009,141,15184,14,18,,
2009,141,15143,15,29,,5
2009,141,13939,16,9,4,
2009,141,14575,17,,3,1
2009,141,15185,18,8,,
2009,141,15186,19,7,,
2009,141,15187,20,23,,
2009,141,14692,21,24,,
2009,141,15188,22,6,,
2009,141,14831,23,5,,
2009,141,14522,24,25,6,3
2009,141,14918,25,30,7,6
2009,141,14124,26,4,,
2009,141,15189,27,21,,
2009,141,14513,28,3,10,
2009,141,15190,29,2,,
2009,141,15191,30,26,,
2009,141,15192,31,1,,
2009,141,14602,32,22,2,4
2009,141,14875,33,,11,
2009,149,14787,1,,1,2
2009,149,15193,2,16,,
2009,149,14227,3,15,,
2009,149,15144,4,19,,8
2009,149,14609,5,27,9,
2009,149,15194,6,14,,
2009,149,15195,7,13,,
2009,149,14603,8,20,8,
2009,149,14559,9,28,5,3
2009,149,15196,10,12,,
2009,149,15197,11,11,,
2009,149,14226,12,17,12,
2009,149,15198,13,10,,
2009,149,14523,14,18,,
2009,149,14894,15,9,,
2009,149,14563,16,29,4,4
2009,149,14576,17,,3,1
2009,149,14206,18,8,,
2009,149,15200,19,23,,
2009,149,15201,20,7,,
2009,149,2999,21,24,11,
2009,149,14615,22,6,,
2009,149,15202,23,5,,
2009,149,14614,24,25,6,5
2009,149,14849,25,30,7,6
2009,149,15203,26,4,,
2009,149,14899,27,3,,
2009,149,14607,28,21,10,7
2009,149,15204,29,26,,
2009,149,14225,30,2,,
2009,149,13944,31,22,,
2009,149,14627,32,1,2,
2009,149,15199,33,,,
2009,157,14610,1,,1,1
2009,157,14905,2,16,,
2009,157,15205,3,15,,
2009,157,13960,4,19,,
2009,157,14524,5,27,9,
2009,157,15206,6,14,,
2009,157,15207,7,13,,
2009,157,14910,8,20,8,
2009,157,14560,9,28,5,
2009,157,14220,10,12,,
2009,157,15208,11,11,,
2009,157,15150,12,17,12,
2009,157,15210,13,10,,
2009,157,15209,14,18,,
2009,157,15211,15,9,,
2009,157,14058,16,29,4,4
2009,157,13937,17,30,3,3
2009,157,14237,18,8,,
2009,157,15213,19,7,,
2009,157,15212,20,23,,
2009,157,14621,21,24,11,7
2009,157,15214,22,6,,
2009,157,14830,23,5,,
2009,157,14061,24,25,6,5
2009,157,14612,25,21,7,6
2009,157,14810,26,4,,
2009,157,14635,27,26,,8
2009,157,15149,28,3,10,
2009,157,14619,29,2,,
2009,157,14883,30,22,,
2009,157,15272,31,1,,
2009,157,14063,32,,2,2
2009,157,14057,33,,,
2009,165,14844,1,16,1,
2009,165,14865,2,27,,
2009,165,14832,3,15,,
2009,165,14864,4,19,,
2009,165,14066,5,14,9,
2009,165,14562,6,20,,
2009,165,14896,7,13,,
2009,165,14813,8,29,8,4
2009,165,14515,9,12,5,7
2009,165,15215,10,17,,
2009,165,15216,11,11,,
2009,165,14900,12,,12,1
2009,165,15217,13,10,,
2009,165,14059,14,18,,8
2009,165,15218,15,9,,
2009,165,14564,16,28,4,6
2009,165,14535,17,30,3,3
2009,165,14903,18,8,,
2009,165,15219,19,23,,
2009,165,15220,20,7,,
2009,165,14887,21,24,11,
2009,165,15221,22,6,,
2009,165,14877,23,5,,
2009,165,14807,24,25,6,
2009,165,14643,25,21,7,
2009,165,15222,26,4,,
2009,165,14641,27,26,,5
2009,165,14870,28,3,10,
2009,165,15224,29,22,,
2009,165,14579,30,2,,
2009,165,675,31,1,,
2009,165,15145,32,,2,2
2009,165,15223,33,,,
2009,174,14071,1,,1,1
2009,174,15226,2,16,,
2009,174,15227,3,19,,
2009,174,15228,4,15,,
2009,174,14526,5,20,9,
2009,174,14804,6,14,,
2009,174,15229,7,13,,
2009,174,14863,8,27,8,7
2009,174,14075,9,39,5,3
2009,174,14853,10,12,,
2009,174,14890,11,17,,
2009,174,14538,12,11,12,
2009,174,14654,13,18,,
2009,174,15230,14,,,
2009,174,15231,15,9,,
2009,174,14790,16,28,4,
2009,174,14792,17,30,3,4
2009,174,14640,18,8,,
2009,174,14649,19,23,,
2009,174,15232,20,7,,
2009,174,15142,21,25,11,6
2009,174,14878,22,6,,
2009,174,15234,23,5,,
2009,174,14072,24,24,6,5
2009,174,1625,25,,7,2
2009,174,15235,26,4,,
2009,174,14839,27,21,,
2009,174,14259,28,3,10,
2009,174,14824,29,2,,
2009,174,14568,30,22,,
2009,174,15236,31,1,,
2009,174,14565,32,26,2,8
2009,174,15233,33,10,,
2009,184,13893,1,,1,1
2009,184,15237,2,16,,
2009,184,15238,3,15,,
2009,184,14005,4,19,,
2009,184,15146,5,27,9,5
2009,184,15239,6,14,,
2009,184,13989,7,13,,
2009,184,14582,8,20,8,
2009,184,15151,9,12,5,
2009,184,14833,10,17,,
2009,184,14921,11,11,,
2009,184,14275,12,29,12,6
2009,184,15242,13,18,,
2009,184,15241,14,10,,
2009,184,15243,15,9,,
2009,184,14912,16,28,4,
2009,184,14567,17,,3,2
2009,184,14939,18,8,,
2009,184,15244,19,23,,
2009,184,15245,20,7,,
2009,184,14269,21,25,11,8
2009,184,14799,22,6,,
2009,184,15246,23,5,,
2009,184,14657,24,24,6,7
2009,184,14268,25,30,7,3
2009,184,15247,26,4,,
2009,184,14891,27,3,,
2009,184,14901,28,21,10,
2009,184,15248,29,22,,
2009,184,15249,30,2,,
2009,184,15250,31,1,,
2009,184,14536,32,26,2,4
2009,184,15240,33,,,
2009,197,14570,1,,1,2
2009,197,14828,2,16,,
2009,197,14869,3,19,,
2009,197,15252,4,15,,
2009,197,14874,5,27,9,
2009,197,15253,6,14,,
2009,197,14795,7,13,,
2009,197,15152,8,20,8,
2009,197,14069,9,12,5,
2009,197,14285,10,28,,
2009,197,15255,11,17,,
2009,197,15153,12,11,12,
2009,197,14902,13,10,,
2009,197,14670,14,18,,
2009,197,15256,15,9,,
2009,197,14271,16,29,4,4
2009,197,14919,17,25,3,6
2009,197,14677,18,8,,
2009,197,14650,19,23,,
2009,197,15257,20,7,,
2009,197,14287,21,6,11,
2009,197,15148,22,24,,8
2009,197,15258,23,5,,
2009,197,14500,24,30,6,5
2009,197,14669,25,26,7,7
2009,197,15259,26,4,,
2009,197,15260,27,3,,
2009,197,14584,28,21,10,3
2009,197,14834,29,22,,
2009,197,15261,30,2,,
2009,197,15262,31,,,
2009,197,14569,32,,2,1
2009,197,15251,33,1,,
2009,285,14530,1,29,1,5
2009,285,15273,2,16,,
2009,285,14680,3,15,,
2009,285,14585,4,19,,
2009,285,14688,5,27,9,7
2009,285,15263,6,14,,
2009,285,15264,7,13,,
2009,285,14684,8,20,8,
2009,285,15147,9,,5,2
2009,285,14879,10,12,,
2009,285,15265,11,17,,
2009,285,15155,12,11,12,
2009,285,15266,13,18,,
2009,285,15267,14,10,,
2009,285,15268,15,9,,
2009,285,14528,16,28,4,3
2009,285,14683,17,30,3,6
2009,285,14866,18,8,,
2009,285,14862,19,23,,
2009,285,15269,20,7,,
2009,285,15154,21,25,11,
2009,285,14674,22,6,,
2009,285,14284,23,5,,
2009,285,14922,24,24,6,
2009,285,14278,25,26,7,4
2009,285,15270,26,4,,
2009,285,14801,27,21,,
2009,285,14852,28,3,10,
2009,285,14829,29,2,,
2009,285,14291,30,22,,
2009,285,14032,31,1,,8
2009,285,14686,32,,2,1
2009,285,14841,33,,,
2010,125,14555,1,29,1,3
2010,125,15436,2,16,,
2010,125,15314,3,15,,
2010,125,15308,4,19,,
2010,125,15305,5,14,9,
2010,125,15166,6,27,,
2010,125,15429,7,13,,
2010,125,14547,8,20,8,
2010,125,15302,9,,5,2
2010,125,15437,10,12,,
2010,125,15428,11,11,,
2010,125,15304,12,17,12,
2010,125,15430,13,10,,
2010,125,15431,14,18,,
2010,125,14856,15,9,,
2010,125,14917,16,28,4,7
2010,125,15303,17,,3,1
2010,125,15416,18,8,,
2010,125,15432,19,23,,
2010,125,15435,20,7,,
2010,125,15161,21,24,11,
2010,125,15433,22,6,,
2010,125,15163,23,25,,
2010,125,15140,24,5,6,5
2010,125,14867,25,4,7,
2010,125,15409,26,30,,6
2010,125,15434,27,21,,
2010,125,15177,28,3,10,
2010,125,14806,29,2,,8
2010,125,15427,30,26,,
2010,125,15289,31,1,,
2010,125,14051,32,22,2,4
2010,125,14897,33,,,
2010,133,14511,1,,1,1
2010,133,15438,2,16,,
2010,133,15440,3,15,,
2010,133,15439,4,19,,
2010,133,14857,5,20,9,8
2010,133,15441,6,14,,
2010,133,15442,7,13,,
2010,133,15306,8,27,8,5
2010,133,14927,9,28,5,7
2010,133,15443,10,12,,
2010,133,15179,11,,,
2010,133,14126,12,17,12,
2010,133,15444,13,10,,
2010,133,14593,14,18,,
2010,133,14158,15,9,,
2010,133,15307,16,29,4,4
2010,133,14823,17,30,3,3
2010,133,15445,18,8,,
2010,133,15446,19,7,,
2010,133,14904,20,23,,
2010,133,14127,21,24,,
2010,133,14601,22,6,,
2010,133,15447,23,5,,
2010,133,14594,24,25,6,6
2010,133,14822,25,21,7,
2010,133,15448,26,4,,
2010,133,15449,27,3,,
2010,133,14521,28,26,10,
2010,133,15174,29,22,,
2010,133,15450,30,2,,
2010,133,15451,31,1,,
2010,133,14310,32,,2,2
2010,133,15141,33,11,11,
2010,141,15301,1,,1,1
2010,141,15170,2,16,,
2010,141,15456,3,15,,
2010,141,15190,4,19,,
2010,141,14909,5,27,9,
2010,141,15458,6,14,,
2010,141,14918,7,13,,
2010,141,15143,8,20,8,
2010,141,14837,9,12,5,4
2010,141,14692,10,28,,
2010,141,15459,11,17,,
2010,141,15185,12,11,12,
2010,141,15460,13,18,,
2010,141,15461,14,10,,
2010,141,15457,15,9,,
2010,141,14193,16,29,4,3
2010,141,14513,17,23,3,7
2010,141,15462,18,8,,
2010,141,15455,19,7,,
2010,141,14889,20,25,,6
2010,141,15192,21,6,11,8
2010,141,14548,22,24,,
2010,141,15426,23,,,
2010,141,15410,24,,6,2
2010,141,15172,25,21,7,
2010,141,10709,26,4,,
2010,141,15463,27,3,,
