Division ID,Season,Weight,Place,Wrestler ID,School ID
1,1962,147,2,7539,134
1,1962,147,3,7809,167
1,1962,147,4,7803,202
1,1962,157,1,7619,182
1,1962,157,2,7525,193
1,1962,157,3,7806,200
1,1962,157,4,7807,155
1,1962,167,1,7795,193
1,1962,167,2,7517,2
1,1962,167,3,7511,202
1,1962,167,4,7533,220
1,1962,177,1,7802,193
1,1962,177,2,7528,63
1,1962,177,3,7538,280
1,1962,177,4,7798,134
1,1962,191,1,7487,192
1,1962,191,2,7519,193
1,1962,191,3,7801,220
1,1962,191,4,7796,135
1,1962,UNL,1,7810,121
1,1962,UNL,2,7674,280
1,1962,UNL,3,7793,152
1,1962,UNL,4,7811,187
1,1963,115,1,7531,163
1,1963,115,2,7545,65
1,1963,115,3,7483,200
1,1963,115,4,7551,122
1,1963,115,5,7494,192
1,1963,115,6,7522,152
1,1963,123,1,7537,167
1,1963,123,2,7521,202
1,1963,123,3,7532,193
1,1963,123,4,7541,137
1,1963,123,5,7523,190
1,1963,123,6,7536,182
1,1963,130,1,7530,192
1,1963,130,2,7419,269
1,1963,130,3,7498,151
1,1963,130,4,7524,155
1,1963,130,5,7228,122
1,1963,130,6,7549,134
1,1963,137,1,7496,184
1,1963,137,2,7516,121
1,1963,137,3,7510,166
1,1963,137,4,7489,122
1,1963,137,5,7553,192
1,1963,137,6,7554,151
1,1963,147,1,7535,10
1,1963,147,2,7544,155
1,1963,147,3,7237,122
1,1963,147,4,7548,242
1,1963,147,5,7210,182
1,1963,147,6,7506,206
1,1963,157,1,7539,134
1,1963,157,2,7525,193
1,1963,157,3,7491,122
1,1963,157,4,7520,250
1,1963,157,5,7448,151
1,1963,157,6,7504,202
1,1963,167,1,7511,202
1,1963,167,2,7492,121
1,1963,167,3,7222,122
1,1963,167,4,7517,2
1,1963,167,5,7508,19
1,1963,167,6,7543,116
1,1963,177,1,7528,63
1,1963,177,2,7515,191
1,1963,177,3,7499,192
1,1963,177,4,7488,261
1,1963,177,5,7486,202
1,1963,177,6,7460,166
1,1963,191,1,7484,151
1,1963,191,2,7487,192
1,1963,191,3,7538,280
1,1963,191,4,7518,187
1,1963,191,5,7512,65
1,1963,191,6,7481,242
1,1963,UNL,1,7240,242
1,1963,UNL,2,7527,220
1,1963,UNL,3,7519,193
1,1963,UNL,4,7550,248
1,1963,UNL,5,7257,151
1,1963,UNL,6,7468,134
1,1964,115,1,7501,220
1,1964,115,2,7253,122
1,1964,115,3,7552,192
1,1964,115,4,7383,155
1,1964,115,5,7490,70
1,1964,115,6,7485,121
1,1964,123,1,7541,137
1,1964,123,2,7376,145
1,1964,123,3,7503,121
1,1964,123,4,7381,250
1,1964,123,5,7212,193
1,1964,130,1,7266,193
1,1964,130,2,7000,63
1,1964,130,3,7540,200
1,1964,130,4,7542,19
1,1964,130,5,7529,201
1,1964,130,6,7206,118
1,1964,137,1,7251,192
1,1964,137,2,7554,151
1,1964,137,3,7502,64
1,1964,137,4,7205,122
1,1964,137,5,7006,193
1,1964,137,6,7547,19
1,1964,147,1,7258,192
1,1964,147,2,7246,193
1,1964,147,3,7526,134
1,1964,147,4,7237,122
1,1964,147,5,7500,200
1,1964,147,6,7210,182
1,1964,157,1,7222,122
1,1964,157,2,7548,242
1,1964,157,3,7234,192
1,1964,157,4,7534,151
1,1964,157,5,7233,148
1,1964,157,6,7260,70
1,1964,167,1,7533,220
1,1964,167,2,7555,193
1,1964,167,3,7229,197
1,1964,167,4,7505,148
1,1964,167,5,7242,122
1,1964,167,6,7517,2
1,1964,177,1,7528,63
1,1964,177,2,7221,193
1,1964,177,3,7264,137
1,1964,177,4,7495,148
1,1964,177,5,7460,166
1,1964,177,6,7509,289
1,1964,191,1,7515,191
1,1964,191,2,7203,193
1,1964,191,3,7257,151
1,1964,191,4,7513,192
1,1964,191,5,7538,280
1,1964,191,6,7507,134
1,1964,UNL,1,7519,193
1,1964,UNL,2,7201,163
1,1964,UNL,3,7550,248
1,1964,UNL,4,7514,206
1,1964,UNL,5,7493,118
1,1964,UNL,6,7546,211
1,1965,115,1,7223,193
1,1965,115,2,3375,9
1,1965,115,3,7217,122
1,1965,115,4,7267,134
1,1965,115,5,7269,200
1,1965,115,6,7216,63
1,1965,123,1,6996,134
1,1965,123,2,6997,151
1,1965,123,3,7253,122
1,1965,123,4,7212,193
1,1965,123,5,7231,163
1,1965,123,6,7244,263
1,1965,130,1,7266,193
1,1965,130,2,6999,134
1,1965,130,3,6998,152
1,1965,130,4,7228,122
1,1965,130,5,7256,40
1,1965,130,6,7227,151
1,1965,137,1,7263,134
1,1965,137,2,7226,166
1,1965,137,3,7205,122
1,1965,137,4,7002,193
1,1965,137,5,7251,192
1,1965,137,6,7248,10
1,1965,147,1,7237,122
1,1965,147,2,7198,105
1,1965,147,3,7252,10
1,1965,147,4,7224,9
1,1965,147,5,7211,151
1,1965,147,6,7210,182
1,1965,157,1,7233,148
1,1965,157,2,7234,192
1,1965,157,3,7222,122
1,1965,157,4,7200,116
1,1965,157,5,7246,193
1,1965,157,6,7260,70
1,1965,167,1,7250,192
1,1965,167,2,7229,197
1,1965,167,3,7008,122
1,1965,167,4,7219,289
1,1965,167,5,7262,200
1,1965,167,6,7195,1
1,1965,177,1,7242,122
1,1965,177,2,7221,193
1,1965,177,3,7265,9
1,1965,177,4,7238,192
1,1965,177,5,7264,137
1,1965,177,6,7261,151
1,1965,191,1,7203,193
1,1965,191,2,7243,280
1,1965,191,3,7257,151
1,1965,191,4,7230,65
1,1965,191,5,7249,273
1,1965,191,6,7220,253
1,1965,UNL,1,7240,242
1,1965,UNL,2,7270,193
1,1965,UNL,3,7196,188
1,1965,UNL,4,7204,253
1,1965,UNL,5,7048,122
1,1965,UNL,6,7232,151
1,1966,115,1,6765,204
1,1966,115,2,7217,122
1,1966,115,3,7223,193
1,1966,115,4,7247,31
1,1966,115,5,6995,197
1,1966,115,6,7235,151
1,1966,123,1,6996,134
1,1966,123,2,6997,151
1,1966,123,3,7259,10
1,1966,123,4,7024,234
1,1966,123,5,7236,122
1,1966,123,6,7218,86
1,1966,130,1,7266,193
1,1966,130,2,6999,134
1,1966,130,3,7206,118
1,1966,130,4,7027,196
1,1966,130,5,6772,152
1,1966,130,6,7239,244
1,1966,137,1,7002,193
1,1966,137,2,7251,192
1,1966,137,3,7263,134
1,1966,137,4,7227,151
1,1966,137,5,6773,204
1,1966,137,6,7208,127
1,1966,145,1,7202,137
1,1966,145,2,6775,122
1,1966,145,3,7258,192
1,1966,145,4,7006,193
1,1966,145,5,7248,10
1,1966,145,6,7245,104
1,1966,152,1,7209,152
1,1966,152,2,7198,105
1,1966,152,3,7007,151
1,1966,152,4,7246,193
1,1966,152,5,7215,288
1,1966,152,6,7158,127
1,1966,160,1,7250,192
1,1966,160,2,7008,122
1,1966,160,3,7207,275
1,1966,160,4,7199,280
1,1966,160,5,7037,86
1,1966,160,6,7225,263
1,1966,167,1,7040,190
1,1966,167,2,7238,192
1,1966,167,3,7039,134
1,1966,167,4,7197,141
1,1966,167,5,7044,182
1,1966,167,6,6790,193
1,1966,177,1,7242,122
1,1966,177,2,6794,193
1,1966,177,3,7264,137
1,1966,177,4,6797,86
1,1966,177,5,7016,164
1,1966,177,6,7213,182
1,1966,191,1,7221,193
1,1966,191,2,7018,122
1,1966,191,3,7214,253
1,1966,191,4,6249,250
1,1966,191,5,7241,166
1,1966,191,6,7046,192
1,1966,UNL,1,6800,151
1,1966,UNL,2,7201,163
1,1966,UNL,3,7254,192
1,1966,UNL,4,7255,122
1,1966,UNL,5,7022,152
1,1966,UNL,6,6817,273
1,1967,115,1,6765,204
1,1967,115,2,6992,155
1,1967,115,3,3375,9
1,1967,115,4,6993,288
1,1967,115,5,6994,63
1,1967,115,6,6995,197
1,1967,123,1,6996,134
1,1967,123,2,6997,151
1,1967,123,3,6804,166
1,1967,123,4,6769,122
1,1967,123,5,6768,120
1,1967,123,6,6767,238
1,1967,130,1,6506,192
1,1967,130,2,6998,152
1,1967,130,3,6999,134
1,1967,130,4,7000,63
1,1967,130,5,6766,118
1,1967,130,6,7001,122
1,1967,137,1,6772,152
1,1967,137,2,6773,204
1,1967,137,3,7002,193
1,1967,137,4,6778,25
1,1967,137,5,7003,70
1,1967,137,6,7004,163
1,1967,145,1,6811,2
1,1967,145,2,7005,280
1,1967,145,3,6775,122
1,1967,145,4,7006,193
1,1967,145,5,6774,166
1,1967,145,6,6777,152
1,1967,152,1,7007,151
1,1967,152,2,6780,192
1,1967,152,3,6516,204
1,1967,152,4,6557,233
1,1967,152,5,6519,279
1,1967,152,6,6682,248
1,1967,160,1,7008,122
1,1967,160,2,6520,192
1,1967,160,3,7009,250
1,1967,160,4,6922,151
1,1967,160,5,6781,166
1,1967,160,6,7010,193
1,1967,167,1,7011,152
1,1967,167,2,6788,98
1,1967,167,3,6526,151
1,1967,167,4,7012,197
1,1967,167,5,7013,263
1,1967,167,6,7014,288
1,1967,177,1,6794,193
1,1967,177,2,6815,152
1,1967,177,3,6797,86
1,1967,177,4,6816,10
1,1967,177,5,7015,220
1,1967,177,6,7016,164
1,1967,191,1,7017,242
1,1967,191,2,7018,122
1,1967,191,3,6414,152
1,1967,191,4,6405,233
1,1967,191,5,7019,117
1,1967,191,6,7020,184
1,1967,UNL,1,7021,9
1,1967,UNL,2,6796,1
1,1967,UNL,3,6800,151
1,1967,UNL,4,7022,152
1,1967,UNL,5,6817,273
1,1967,UNL,6,7023,192
1,1968,115,1,6541,137
1,1968,115,2,6500,250
1,1968,115,3,6763,193
1,1968,115,4,6539,248
1,1968,115,5,6253,196
1,1968,115,6,6764,191
1,1968,123,1,6044,193
1,1968,123,2,6765,204
1,1968,123,3,6766,118
1,1968,123,4,6767,238
1,1968,123,5,6768,120
1,1968,123,6,6769,122
1,1968,130,1,6325,122
1,1968,130,2,6506,192
1,1968,130,3,6611,25
1,1968,130,4,6770,193
1,1968,130,5,6771,63
1,1968,130,6,6508,250
1,1968,137,1,6772,152
1,1968,137,2,6773,204
1,1968,137,3,6774,166
1,1968,137,4,6509,112
1,1968,137,5,6513,193
1,1968,137,6,6510,19
1,1968,145,1,6775,122
1,1968,145,2,6352,192
1,1968,145,3,6776,31
1,1968,145,4,6777,152
1,1968,145,5,6778,25
1,1968,145,6,6779,253
1,1968,152,1,6780,192
1,1968,152,2,6781,166
1,1968,152,3,6782,187
1,1968,152,4,6517,148
1,1968,152,5,6783,193
1,1968,152,6,6784,137
1,1968,160,1,6785,122
1,1968,160,2,6520,192
1,1968,160,3,6693,182
1,1968,160,4,6786,200
1,1968,160,5,6560,187
1,1968,160,6,6564,10
1,1968,167,1,6788,98
1,1968,167,2,6789,50
1,1968,167,3,6406,122
1,1968,167,4,6790,193
1,1968,167,5,6526,151
1,1968,167,6,6791,152
1,1968,177,1,6792,63
1,1968,177,2,6793,145
1,1968,177,3,6794,193
1,1968,177,4,6568,192
1,1968,177,5,6795,70
1,1968,177,6,6570,150
1,1968,191,1,6796,1
1,1968,191,2,6529,31
1,1968,191,3,6797,86
1,1968,191,4,6798,200
1,1968,191,5,6532,152
1,1968,191,6,6799,9
1,1968,UNL,1,6800,151
1,1968,UNL,2,6415,197
1,1968,UNL,3,6534,152
1,1968,UNL,4,6801,159
1,1968,UNL,5,6417,86
1,1968,UNL,6,6802,186
1,1969,115,1,6253,196
1,1969,115,2,6500,250
1,1969,115,3,6255,31
1,1969,115,4,6038,193
1,1969,115,5,6501,163
1,1969,115,6,6258,122
1,1969,123,1,6502,244
1,1969,123,2,6503,192
1,1969,123,3,6277,261
1,1969,123,4,6139,134
1,1969,123,5,6504,122
1,1969,123,6,6505,183
1,1969,130,1,6506,192
1,1969,130,2,6507,182
1,1969,130,3,6508,250
1,1969,130,4,6071,155
1,1969,130,5,5837,193
1,1969,130,6,6317,184
1,1969,137,1,6325,122
1,1969,137,2,6509,112
1,1969,137,3,6326,152
1,1969,137,4,6510,19
1,1969,137,5,6511,197
1,1969,137,6,6512,120
1,1969,145,1,6352,192
1,1969,145,2,6513,193
1,1969,145,3,6078,200
1,1969,145,4,6514,197
1,1969,145,5,6515,63
1,1969,145,6,6516,204
1,1969,152,1,6517,148
1,1969,152,2,6518,121
1,1969,152,3,6519,279
1,1969,152,4,6353,120
1,1969,152,5,5847,122
1,1969,152,6,6380,197
1,1969,160,1,6520,192
1,1969,160,2,6379,122
1,1969,160,3,6521,8
1,1969,160,4,6522,152
1,1969,160,5,6523,275
1,1969,160,6,6524,56
1,1969,167,1,6406,122
1,1969,167,2,6525,31
1,1969,167,3,6410,151
1,1969,167,4,6409,197
1,1969,167,5,6423,166
1,1969,167,6,6383,187
1,1969,177,1,6411,122
1,1969,177,2,6526,151
1,1969,177,3,6527,121
1,1969,177,4,6528,31
1,1969,177,5,6192,25
1,1969,177,6,6414,152
1,1969,191,1,6529,31
1,1969,191,2,6530,214
1,1969,191,3,6531,215
1,1969,191,4,6532,152
1,1969,191,5,6533,122
1,1969,191,6,6057,193
1,1969,UNL,1,6415,197
1,1969,UNL,2,6534,152
1,1969,UNL,3,6535,193
1,1969,UNL,4,6536,202
1,1969,UNL,5,6537,122
1,1969,UNL,6,6538,184
1,1970,118,1,5829,152
1,1970,118,2,6038,193
1,1970,118,3,6252,192
1,1970,118,4,6253,196
1,1970,118,5,6254,224
1,1970,118,6,6063,151
1,1970,126,1,6044,193
1,1970,126,2,6273,202
1,1970,126,3,6043,197
1,1970,126,4,6274,182
1,1970,126,5,6275,134
1,1970,126,6,6276,128
1,1970,134,1,6046,193
1,1970,134,2,6301,121
1,1970,134,3,5836,122
1,1970,134,4,5641,152
1,1970,134,5,6302,187
1,1970,134,6,6070,248
1,1970,142,1,5840,261
1,1970,142,2,6325,122
1,1970,142,3,6326,152
1,1970,142,4,6327,194
1,1970,142,5,5846,192
1,1970,142,6,6328,288
1,1970,150,1,6352,192
1,1970,150,2,6353,120
1,1970,150,3,5848,222
1,1970,150,4,6354,197
1,1970,150,5,6161,48
1,1970,150,6,5844,193
1,1970,158,1,6379,122
1,1970,158,2,6051,191
1,1970,158,3,6380,197
1,1970,158,4,6381,155
1,1970,158,5,6077,252
1,1970,158,6,6083,202
1,1970,167,1,6406,122
1,1970,167,2,6407,121
1,1970,167,3,6408,152
1,1970,167,4,5851,115
1,1970,167,5,6409,197
1,1970,167,6,6410,151
1,1970,177,1,6411,122
1,1970,177,2,5654,197
1,1970,177,3,6412,220
1,1970,177,4,5852,152
1,1970,177,5,6054,134
1,1970,177,6,6056,192
1,1970,190,1,6057,193
1,1970,190,2,6413,242
1,1970,190,3,6414,152
1,1970,190,4,5854,122
1,1970,190,5,5856,121
1,1970,190,6,5855,205
1,1970,UNL,1,6415,197
1,1970,UNL,2,5857,248
1,1970,UNL,3,5860,204
1,1970,UNL,4,6416,152
1,1970,UNL,5,6417,86
1,1970,UNL,6,6418,121
1,1971,118,1,5829,152
1,1971,118,2,5830,166
1,1971,118,3,5417,192
1,1971,118,4,6038,193
1,1971,118,5,5449,2
1,1971,118,6,5632,8
1,1971,126,1,5862,193
1,1971,126,2,5451,2
1,1971,126,3,6041,134
1,1971,126,4,5863,250
1,1971,126,5,5633,187
1,1971,126,6,6042,151
1,1971,134,1,6043,197
1,1971,134,2,6044,193
1,1971,134,3,5836,122
1,1971,134,4,6045,137
1,1971,134,5,5637,25
1,1971,134,6,5868,10
1,1971,142,1,6046,193
1,1971,142,2,5840,261
1,1971,142,3,6047,31
1,1971,142,4,5841,166
1,1971,142,5,6048,128
1,1971,142,6,6049,272
1,1971,150,1,5848,222
1,1971,150,2,5844,193
1,1971,150,3,6050,200
1,1971,150,4,5427,151
1,1971,150,5,5873,261
1,1971,150,6,5425,268
1,1971,158,1,5847,122
1,1971,158,2,5645,197
1,1971,158,3,6051,191
1,1971,158,4,6052,31
1,1971,158,5,6053,192
1,1971,158,6,5648,261
1,1971,167,1,5850,200
1,1971,167,2,6054,134
1,1971,167,3,6055,204
1,1971,167,4,6056,192
1,1971,167,5,5853,117
1,1971,167,6,6006,167
1,1971,177,1,6057,193
1,1971,177,2,5232,122
1,1971,177,3,5657,191
1,1971,177,4,6058,171
1,1971,177,5,5654,197
1,1971,177,6,5878,180
1,1971,190,1,5854,122
1,1971,190,2,6059,242
1,1971,190,3,5785,63
1,1971,190,4,5882,152
1,1971,190,5,6060,110
1,1971,190,6,5996,134
1,1971,UNL,1,5857,248
1,1971,UNL,2,5884,200
1,1971,UNL,3,6061,193
1,1971,UNL,4,5860,204
1,1971,UNL,5,5885,152
1,1971,UNL,6,6062,192
1,1972,118,1,5829,152
1,1972,118,2,5417,192
1,1972,118,3,5632,8
1,1972,118,4,5830,166
1,1972,118,5,5447,197
1,1972,118,6,5631,121
1,1972,126,1,5032,152
1,1972,126,2,5831,117
1,1972,126,3,5832,192
1,1972,126,4,5833,191
1,1972,126,5,5638,122
1,1972,126,6,5834,155
1,1972,134,1,5835,56
1,1972,134,2,5836,122
1,1972,134,3,5837,193
1,1972,134,4,5838,190
1,1972,134,5,5665,31
1,1972,134,6,5839,220
1,1972,142,1,5641,152
1,1972,142,2,5840,261
1,1972,142,3,5841,166
1,1972,142,4,5636,193
1,1972,142,5,5842,9
1,1972,142,6,5843,204
1,1972,150,1,5644,56
1,1972,150,2,5427,151
1,1972,150,3,5648,261
1,1972,150,4,5844,193
1,1972,150,5,5845,25
1,1972,150,6,5846,192
1,1972,158,1,5847,122
1,1972,158,2,5848,222
1,1972,158,3,5674,193
1,1972,158,4,5849,152
1,1972,158,5,5542,183
1,1972,158,6,5431,121
1,1972,167,1,5850,200
1,1972,167,2,5649,122
1,1972,167,3,5851,115
1,1972,167,4,5852,152
1,1972,167,5,5430,272
1,1972,167,6,5578,261
1,1972,177,1,5679,261
1,1972,177,2,5677,155
1,1972,177,3,5462,122
1,1972,177,4,5678,8
1,1972,177,5,5653,192
1,1972,177,6,5853,117
1,1972,190,1,5854,122
1,1972,190,2,5855,205
1,1972,190,3,5680,191
1,1972,190,4,5856,121
1,1972,190,5,5439,197
1,1972,190,6,5656,243
1,1972,UNL,1,5658,122
1,1972,UNL,2,5857,248
1,1972,UNL,3,5858,184
1,1972,UNL,4,5859,193
1,1972,UNL,5,5860,204
1,1972,UNL,6,5659,197
1,1973,118,1,5631,121
1,1973,118,2,5447,197
1,1973,118,3,5211,151
1,1973,118,4,5632,8
1,1973,118,5,5419,216
1,1973,118,6,5417,192
1,1973,126,1,5633,187
1,1973,126,2,5634,122
1,1973,126,3,5214,200
1,1973,126,4,5422,151
1,1973,126,5,4825,193
1,1973,126,6,5635,17
1,1973,134,1,5038,56
1,1973,134,2,5636,193
1,1973,134,3,5637,25
1,1973,134,4,5638,122
1,1973,134,5,5639,151
1,1973,134,6,5452,152
1,1973,142,1,5453,166
1,1973,142,2,5640,25
1,1973,142,3,5043,261
1,1973,142,4,5454,180
1,1973,142,5,5525,65
1,1973,142,6,5641,152
1,1973,150,1,5427,151
1,1973,150,2,5424,280
1,1973,150,3,5223,121
1,1973,150,4,5642,191
1,1973,150,5,5243,233
1,1973,150,6,5643,261
1,1973,158,1,5644,56
1,1973,158,2,5645,197
1,1973,158,3,4835,192
1,1973,158,4,5646,31
1,1973,158,5,5647,191
1,1973,158,6,5648,261
1,1973,167,1,5432,56
1,1973,167,2,5430,272
1,1973,167,3,5229,192
1,1973,167,4,5649,122
1,1973,167,5,5459,220
1,1973,167,6,5237,134
1,1973,177,1,5462,122
1,1973,177,2,5651,249
1,1973,177,3,5652,217
1,1973,177,4,5653,192
1,1973,177,5,5654,197
1,1973,177,6,5372,190
1,1973,190,1,5439,197
1,1973,190,2,5655,183
1,1973,190,3,5440,25
1,1973,190,4,5656,243
1,1973,190,5,5232,122
1,1973,190,6,5657,191
1,1973,UNL,1,5658,122
1,1973,UNL,2,5659,197
1,1973,UNL,3,5660,112
1,1973,UNL,4,5443,151
1,1973,UNL,5,5444,200
1,1973,UNL,6,5446,193
1,1974,118,1,5417,192
1,1974,118,2,5239,222
1,1974,118,3,5418,122
1,1974,118,4,5419,216
1,1974,118,5,5240,202
1,1974,118,6,5420,65
1,1974,126,1,5032,152
1,1974,126,2,4825,193
1,1974,126,3,5214,200
1,1974,126,4,5031,134
1,1974,126,5,5057,122
1,1974,126,6,4623,202
1,1974,134,1,5421,134
1,1974,134,2,5217,184
1,1974,134,3,5038,56
1,1974,134,4,5422,151
1,1974,134,5,5216,276
1,1974,134,6,5423,166
1,1974,142,1,5424,280
1,1974,142,2,5220,193
1,1974,142,3,5221,184
1,1974,142,4,5425,268
1,1974,142,5,5426,197
1,1974,142,6,4893,192
1,1974,150,1,5427,151
1,1974,150,2,4428,122
1,1974,150,3,5043,261
1,1974,150,4,5039,121
1,1974,150,5,5429,222
1,1974,150,6,5219,31
1,1974,158,1,4835,192
1,1974,158,2,5047,155
1,1974,158,3,5223,121
1,1974,158,4,5046,200
1,1974,158,5,5249,196
1,1974,158,6,5226,193
1,1974,167,1,5430,272
1,1974,167,2,5229,192
1,1974,167,3,5431,121
1,1974,167,4,5248,187
1,1974,167,5,5432,56
1,1974,167,6,4944,193
1,1974,177,1,5433,19
1,1974,177,2,5434,261
1,1974,177,3,5435,151
1,1974,177,4,5436,25
1,1974,177,5,5437,85
1,1974,177,6,5438,191
1,1974,190,1,5439,197
1,1974,190,2,5440,25
1,1974,190,3,5232,122
1,1974,190,4,5252,261
1,1974,190,5,5441,166
1,1974,190,6,5231,222
1,1974,UNL,1,5442,271
1,1974,UNL,2,5443,151
1,1974,UNL,3,5444,200
1,1974,UNL,4,5445,289
1,1974,UNL,5,4845,197
1,1974,UNL,6,5446,193
1,1975,118,1,5054,192
1,1975,118,2,5211,151
1,1975,118,3,5212,248
1,1975,118,4,4821,112
1,1975,118,5,5213,162
1,1975,118,6,4416,122
1,1975,126,1,5214,200
1,1975,126,2,5032,152
1,1975,126,3,5215,206
1,1975,126,4,5027,280
1,1975,126,5,5057,122
1,1975,126,6,5060,261
1,1975,134,1,5031,134
1,1975,134,2,4893,192
1,1975,134,3,5216,276
1,1975,134,4,5217,184
1,1975,134,5,4828,193
1,1975,134,6,4623,202
1,1975,142,1,5041,289
1,1975,142,2,5218,187
1,1975,142,3,5219,31
1,1975,142,4,5220,193
1,1975,142,5,5221,184
1,1975,142,6,5063,206
1,1975,150,1,5039,121
1,1975,150,2,4630,280
1,1975,150,3,4634,193
1,1975,150,4,5040,122
1,1975,150,5,4655,197
1,1975,150,6,5222,19
1,1975,158,1,5223,121
1,1975,158,2,4631,242
1,1975,158,3,5047,155
1,1975,158,4,4835,192
1,1975,158,5,5224,20
1,1975,158,6,5225,151
1,1975,167,1,5226,193
1,1975,167,2,5227,31
1,1975,167,3,4857,129
1,1975,167,4,5228,206
1,1975,167,5,5229,192
1,1975,167,6,5046,200
1,1975,177,1,5048,134
1,1975,177,2,4838,121
1,1975,177,3,5049,122
1,1975,177,4,5230,187
1,1975,177,5,4968,193
1,1975,177,6,5231,222
1,1975,190,1,5232,122
1,1975,190,2,4660,121
1,1975,190,3,5233,280
1,1975,190,4,5234,180
1,1975,190,5,5235,2
1,1975,190,6,4994,183
1,1975,UNL,1,4845,197
1,1975,UNL,2,5051,196
1,1975,UNL,3,4486,121
1,1975,UNL,4,5236,192
1,1975,UNL,5,5237,134
1,1975,UNL,6,5238,152
1,1976,118,1,5025,31
1,1976,118,2,4820,122
1,1976,118,3,4819,155
1,1976,118,4,4675,63
1,1976,118,5,4646,25
1,1976,118,6,5026,166
1,1976,126,1,5027,280
1,1976,126,2,5028,38
1,1976,126,3,4618,192
1,1976,126,4,4895,134
1,1976,126,5,5029,207
1,1976,126,6,5030,220
1,1976,134,1,5031,134
1,1976,134,2,5032,152
1,1976,134,3,5033,121
1,1976,134,4,4829,118
1,1976,134,5,5034,126
1,1976,134,6,4652,129
1,1976,142,1,5035,121
1,1976,142,2,5036,222
1,1976,142,3,4828,193
1,1976,142,4,4853,248
1,1976,142,5,5037,134
1,1976,142,6,5038,56
1,1976,150,1,5039,121
1,1976,150,2,5040,122
1,1976,150,3,4432,151
1,1976,150,4,5041,289
1,1976,150,5,4431,9
1,1976,150,6,5042,242
1,1976,158,1,4630,280
1,1976,158,2,5043,261
1,1976,158,3,4628,122
1,1976,158,4,4834,166
1,1976,158,5,4832,245
1,1976,158,6,4635,126
1,1976,167,1,5044,280
1,1976,167,2,5045,121
1,1976,167,3,4857,129
1,1976,167,4,5046,200
1,1976,167,5,4856,31
1,1976,167,6,5047,155
1,1976,177,1,4838,121
1,1976,177,2,4839,151
1,1976,177,3,5048,134
1,1976,177,4,4858,31
1,1976,177,5,4968,193
1,1976,177,6,5049,122
1,1976,190,1,4841,155
1,1976,190,2,4639,122
1,1976,190,3,4438,121
1,1976,190,4,5050,289
1,1976,190,5,4844,192
1,1976,190,6,4640,193
1,1976,UNL,1,4641,193
1,1976,UNL,2,5051,196
1,1976,UNL,3,4845,197
1,1976,UNL,4,5052,56
1,1976,UNL,5,5053,121
1,1976,UNL,6,4861,122
1,1977,118,1,4818,280
1,1977,118,2,4819,155
1,1977,118,3,4283,242
1,1977,118,4,4820,122
1,1977,118,5,4664,9
1,1977,118,6,4645,197
1,1977,126,1,4821,112
1,1977,126,2,4822,121
1,1977,126,3,4416,122
1,1977,126,4,4823,9
1,1977,126,5,4467,129
1,1977,126,6,4825,193
1,1977,134,1,4826,155
1,1977,134,2,4654,152
1,1977,134,3,4621,32
1,1977,134,4,4652,129
1,1977,134,5,355,193
1,1977,134,6,4827,242
1,1977,142,1,4828,193
1,1977,142,2,4829,118
1,1977,142,3,4529,190
1,1977,142,4,4624,25
1,1977,142,5,4422,197
1,1977,142,6,4723,129
1,1977,150,1,4432,151
1,1977,150,2,4628,122
1,1977,150,3,4634,193
1,1977,150,4,4830,158
1,1977,150,5,4431,9
1,1977,150,6,4831,245
1,1977,158,1,4630,280
1,1977,158,2,4427,122
1,1977,158,3,4832,245
1,1977,158,4,4833,121
1,1977,158,5,4633,192
1,1977,158,6,4834,166
1,1977,167,1,4835,192
1,1977,167,2,4437,134
1,1977,167,3,4291,121
1,1977,167,4,4836,32
1,1977,167,5,4433,122
1,1977,167,6,4837,280
1,1977,177,1,4838,121
1,1977,177,2,4839,151
1,1977,177,3,4840,200
1,1977,177,4,4440,193
1,1977,177,5,401,134
1,1977,177,6,4292,197
1,1977,190,1,4639,122
1,1977,190,2,4841,155
1,1977,190,3,4842,134
1,1977,190,4,4843,196
1,1977,190,5,4844,192
1,1977,190,6,403,197
1,1977,UNL,1,4641,193
1,1977,UNL,2,4845,197
1,1977,UNL,3,408,129
1,1977,UNL,4,4643,188
1,1977,UNL,5,4486,121
1,1977,UNL,6,4642,205
1,1978,118,1,4616,191
1,1978,118,2,339,32
1,1978,118,3,332,121
1,1978,118,4,4283,242
1,1978,118,5,334,31
1,1978,118,6,4617,200
1,1978,126,1,4416,122
1,1978,126,2,347,121
1,1978,126,3,4618,192
1,1978,126,4,4448,280
1,1978,126,5,4619,219
1,1978,126,6,4620,66
1,1978,134,1,4469,162
1,1978,134,2,463,192
1,1978,134,3,4621,32
1,1978,134,4,424,97
1,1978,134,5,4622,139
1,1978,134,6,4623,202
1,1978,142,1,4418,197
1,1978,142,2,363,280
1,1978,142,3,4288,121
1,1978,142,4,4624,25
1,1978,142,5,4625,137
1,1978,142,6,4626,122
1,1978,150,1,4432,151
1,1978,150,2,4421,121
1,1978,150,3,4165,193
1,1978,150,4,4628,122
1,1978,150,5,4629,9
1,1978,150,6,364,196
1,1978,158,1,4630,280
1,1978,158,2,4427,122
1,1978,158,3,4631,242
1,1978,158,4,4573,128
1,1978,158,5,4632,200
1,1978,158,6,372,165
1,1978,167,1,4633,192
